center,target,opposite,center_label,target_label,opposite_label,target_dist,opposite_dist,self_emo_shift
Ses02M_impro03_M018,Ses02M_impro03_M017,Ses02M_impro03_F015,hap,hap,hap,2,1,0
Ses02M_impro03_F016,Ses02M_impro03_F015,Ses02M_impro03_M018,hap,hap,hap,2,1,0
Ses02M_impro03_M019,Ses02M_impro03_M018,Ses02M_impro03_F016,hap,hap,hap,2,1,0
Ses02M_impro03_F017,Ses02M_impro03_F016,Ses02M_impro03_M019,hap,hap,hap,2,1,0
Ses02M_impro03_M020,Ses02M_impro03_M019,Ses02M_impro03_F017,hap,hap,hap,2,1,0
Ses02M_impro03_F018,Ses02M_impro03_F017,Ses02M_impro03_M020,hap,hap,hap,2,1,0
Ses02M_impro03_M021,Ses02M_impro03_M020,Ses02M_impro03_F018,hap,hap,hap,2,1,0
Ses02M_impro03_F020,Ses02M_impro03_F018,Ses02M_impro03_M021,hap,hap,hap,2,1,0
Ses02M_impro03_M024,Ses02M_impro03_M021,Ses02M_impro03_F020,hap,hap,hap,2,1,0
Ses02M_impro03_F023,Ses02M_impro03_F020,Ses02M_impro03_M024,hap,hap,hap,2,1,0
Ses02M_impro03_M026,Ses02M_impro03_M024,Ses02M_impro03_F023,hap,hap,hap,2,1,0
Ses02M_impro03_F024,Ses02M_impro03_F023,Ses02M_impro03_M026,hap,hap,hap,2,1,0
Ses02M_impro03_M027,Ses02M_impro03_M026,Ses02M_impro03_F024,hap,hap,hap,2,1,0
Ses02M_impro03_M028,Ses02M_impro03_M027,Ses02M_impro03_F024,hap,hap,hap,1,2,0
Ses02M_impro03_M030,Ses02M_impro03_M028,Ses02M_impro03_F024,hap,hap,hap,1,3,0
Ses02M_impro03_F028,Ses02M_impro03_F024,Ses02M_impro03_M030,hap,hap,hap,4,1,0
Ses02M_impro03_M031,Ses02M_impro03_M030,Ses02M_impro03_F028,hap,hap,hap,2,1,0
Ses02M_impro04_F000,pad,pad,neu,pad,pad,None,None,0
Ses02M_impro04_F001,Ses02M_impro04_F000,pad,neu,neu,pad,1,None,0
Ses02M_impro04_F002,Ses02M_impro04_F001,pad,neu,neu,pad,1,None,0
Ses02M_impro04_F003,Ses02M_impro04_F002,pad,neu,neu,pad,1,None,0
Ses02M_impro04_F004,Ses02M_impro04_F003,pad,neu,neu,pad,1,None,0
Ses02M_impro04_F005,Ses02M_impro04_F004,pad,neu,neu,pad,1,None,0
Ses02M_impro04_F006,Ses02M_impro04_F005,pad,neu,neu,pad,1,None,0
Ses02M_impro04_F007,Ses02M_impro04_F006,pad,neu,neu,pad,1,None,0
Ses02M_impro04_F008,Ses02M_impro04_F007,pad,neu,neu,pad,1,None,0
Ses02M_impro04_F009,Ses02M_impro04_F008,pad,sad,neu,pad,1,None,1
Ses02M_impro04_M014,pad,Ses02M_impro04_F009,sad,pad,sad,None,1,0
Ses02M_impro04_F010,Ses02M_impro04_F009,Ses02M_impro04_M014,neu,sad,sad,2,1,1
Ses02M_impro04_F011,Ses02M_impro04_F010,Ses02M_impro04_M014,neu,neu,sad,1,2,0
Ses02M_impro04_F012,Ses02M_impro04_F011,Ses02M_impro04_M014,neu,neu,sad,1,3,0
Ses02M_impro04_M019,Ses02M_impro04_M014,Ses02M_impro04_F012,ang,sad,neu,4,1,1
Ses02M_impro04_F014,Ses02M_impro04_F012,Ses02M_impro04_M019,neu,neu,ang,2,1,0
Ses02M_impro04_F015,Ses02M_impro04_F014,Ses02M_impro04_M019,neu,neu,ang,1,2,0
Ses02M_impro04_F016,Ses02M_impro04_F015,Ses02M_impro04_M019,neu,neu,ang,1,3,0
Ses02M_impro04_M022,Ses02M_impro04_M019,Ses02M_impro04_F016,sad,ang,neu,4,1,1
Ses02M_impro05_M000,pad,pad,neu,pad,pad,None,None,0
Ses02M_impro05_F000,pad,Ses02M_impro05_M000,neu,pad,neu,None,1,0
Ses02M_impro05_M001,Ses02M_impro05_M000,Ses02M_impro05_F000,neu,neu,neu,2,1,0
Ses02M_impro05_F001,Ses02M_impro05_F000,Ses02M_impro05_M001,neu,neu,neu,2,1,0
Ses02M_impro05_M002,Ses02M_impro05_M001,Ses02M_impro05_F001,neu,neu,neu,2,1,0
Ses02M_impro05_F002,Ses02M_impro05_F001,Ses02M_impro05_M002,neu,neu,neu,2,1,0
Ses02M_impro05_F003,Ses02M_impro05_F002,Ses02M_impro05_M002,neu,neu,neu,1,2,0
Ses02M_impro05_M003,Ses02M_impro05_M002,Ses02M_impro05_F003,neu,neu,neu,3,1,0
Ses02M_impro05_F004,Ses02M_impro05_F003,Ses02M_impro05_M003,neu,neu,neu,2,1,0
Ses02M_impro05_F005,Ses02M_impro05_F004,Ses02M_impro05_M003,neu,neu,neu,1,2,0
Ses02M_impro05_F006,Ses02M_impro05_F005,Ses02M_impro05_M003,neu,neu,neu,1,3,0
Ses02M_impro05_F007,Ses02M_impro05_F006,Ses02M_impro05_M003,neu,neu,neu,1,4,0
Ses02M_impro05_F008,Ses02M_impro05_F007,Ses02M_impro05_M003,neu,neu,neu,1,5,0
Ses02M_impro05_F009,Ses02M_impro05_F008,Ses02M_impro05_M003,neu,neu,neu,1,6,0
Ses02M_impro05_F010,Ses02M_impro05_F009,Ses02M_impro05_M003,neu,neu,neu,1,7,0
Ses02M_impro05_F011,Ses02M_impro05_F010,Ses02M_impro05_M003,neu,neu,neu,1,8,0
Ses02M_impro05_F012,Ses02M_impro05_F011,pad,neu,neu,pad,1,None,0
Ses02M_impro05_F013,Ses02M_impro05_F012,pad,neu,neu,pad,1,None,0
Ses02M_impro05_F014,Ses02M_impro05_F013,pad,neu,neu,pad,1,None,0
Ses02M_impro05_M013,pad,Ses02M_impro05_F014,ang,pad,neu,None,1,0
Ses02M_impro05_F015,Ses02M_impro05_F014,Ses02M_impro05_M013,neu,neu,ang,2,1,0
Ses02M_impro05_F016,Ses02M_impro05_F015,Ses02M_impro05_M013,neu,neu,ang,1,2,0
Ses02M_impro05_M016,Ses02M_impro05_M013,Ses02M_impro05_F016,ang,ang,neu,3,1,0
Ses02M_impro05_F017,Ses02M_impro05_F016,Ses02M_impro05_M016,neu,neu,ang,2,1,0
Ses02M_impro05_F018,Ses02M_impro05_F017,Ses02M_impro05_M016,neu,neu,ang,1,2,0
Ses02M_impro05_M018,Ses02M_impro05_M016,Ses02M_impro05_F018,ang,ang,neu,3,1,0
Ses02M_impro05_F019,Ses02M_impro05_F018,Ses02M_impro05_M018,neu,neu,ang,2,1,0
Ses02M_impro05_F020,Ses02M_impro05_F019,Ses02M_impro05_M018,neu,neu,ang,1,2,0
Ses02M_impro05_F021,Ses02M_impro05_F020,Ses02M_impro05_M018,neu,neu,ang,1,3,0
Ses02M_impro05_F023,Ses02M_impro05_F021,Ses02M_impro05_M018,neu,neu,ang,1,4,0
Ses02M_impro05_F024,Ses02M_impro05_F023,Ses02M_impro05_M018,neu,neu,ang,1,5,0
Ses02M_impro05_M025,Ses02M_impro05_M018,Ses02M_impro05_F024,ang,ang,neu,6,1,0
Ses02M_impro05_F025,Ses02M_impro05_F024,Ses02M_impro05_M025,neu,neu,ang,2,1,0
Ses02M_impro05_F026,Ses02M_impro05_F025,Ses02M_impro05_M025,neu,neu,ang,1,2,0
Ses02M_impro05_M026,Ses02M_impro05_M025,Ses02M_impro05_F026,ang,ang,neu,3,1,0
Ses02M_impro06_M000,pad,pad,sad,pad,pad,None,None,0
Ses02M_impro06_M001,Ses02M_impro06_M000,pad,sad,sad,pad,1,None,0
Ses02M_impro06_M002,Ses02M_impro06_M001,pad,sad,sad,pad,1,None,0
Ses02M_impro06_F002,pad,Ses02M_impro06_M002,sad,pad,sad,None,1,0
Ses02M_impro06_M003,Ses02M_impro06_M002,Ses02M_impro06_F002,sad,sad,sad,2,1,0
Ses02M_impro06_F003,Ses02M_impro06_F002,Ses02M_impro06_M003,sad,sad,sad,2,1,0
Ses02M_impro06_M004,Ses02M_impro06_M003,Ses02M_impro06_F003,sad,sad,sad,2,1,0
Ses02M_impro06_F004,Ses02M_impro06_F003,Ses02M_impro06_M004,sad,sad,sad,2,1,0
Ses02M_impro06_M005,Ses02M_impro06_M004,Ses02M_impro06_F004,sad,sad,sad,2,1,0
Ses02M_impro06_M006,Ses02M_impro06_M005,Ses02M_impro06_F004,sad,sad,sad,1,2,0
Ses02M_impro06_F005,Ses02M_impro06_F004,Ses02M_impro06_M006,sad,sad,sad,3,1,0
Ses02M_impro06_M007,Ses02M_impro06_M006,Ses02M_impro06_F005,sad,sad,sad,2,1,0
Ses02M_impro06_F006,Ses02M_impro06_F005,Ses02M_impro06_M007,sad,sad,sad,2,1,0
Ses02M_impro06_M008,Ses02M_impro06_M007,Ses02M_impro06_F006,sad,sad,sad,2,1,0
Ses02M_impro06_F007,Ses02M_impro06_F006,Ses02M_impro06_M008,sad,sad,sad,2,1,0
Ses02M_impro06_M009,Ses02M_impro06_M008,Ses02M_impro06_F007,sad,sad,sad,2,1,0
Ses02M_impro06_F008,Ses02M_impro06_F007,Ses02M_impro06_M009,sad,sad,sad,2,1,0
Ses02M_impro06_M010,Ses02M_impro06_M009,Ses02M_impro06_F008,sad,sad,sad,2,1,0
Ses02M_impro06_F009,Ses02M_impro06_F008,Ses02M_impro06_M010,sad,sad,sad,2,1,0
Ses02M_impro06_M011,Ses02M_impro06_M010,Ses02M_impro06_F009,sad,sad,sad,2,1,0
Ses02M_impro06_M012,Ses02M_impro06_M011,Ses02M_impro06_F009,sad,sad,sad,1,2,0
Ses02M_impro06_F010,Ses02M_impro06_F009,Ses02M_impro06_M012,sad,sad,sad,3,1,0
Ses02M_impro06_M013,Ses02M_impro06_M012,Ses02M_impro06_F010,sad,sad,sad,2,1,0
Ses02M_impro06_F011,Ses02M_impro06_F010,Ses02M_impro06_M013,sad,sad,sad,2,1,0
Ses02M_impro06_M014,Ses02M_impro06_M013,Ses02M_impro06_F011,sad,sad,sad,2,1,0
Ses02M_impro06_F012,Ses02M_impro06_F011,Ses02M_impro06_M014,sad,sad,sad,2,1,0
Ses02M_impro06_M015,Ses02M_impro06_M014,Ses02M_impro06_F012,sad,sad,sad,2,1,0
Ses02M_impro06_F013,Ses02M_impro06_F012,Ses02M_impro06_M015,sad,sad,sad,2,1,0
Ses02M_impro06_M016,Ses02M_impro06_M015,Ses02M_impro06_F013,sad,sad,sad,2,1,0
Ses02M_impro06_M017,Ses02M_impro06_M016,Ses02M_impro06_F013,sad,sad,sad,1,2,0
Ses02M_impro06_M018,Ses02M_impro06_M017,Ses02M_impro06_F013,sad,sad,sad,1,3,0
Ses02M_impro06_F014,Ses02M_impro06_F013,Ses02M_impro06_M018,sad,sad,sad,4,1,0
Ses02M_impro06_M019,Ses02M_impro06_M018,Ses02M_impro06_F014,sad,sad,sad,2,1,0
Ses02M_impro06_F015,Ses02M_impro06_F014,Ses02M_impro06_M019,sad,sad,sad,2,1,0
Ses02M_impro06_M020,Ses02M_impro06_M019,Ses02M_impro06_F015,sad,sad,sad,2,1,0
Ses02M_impro06_F016,Ses02M_impro06_F015,Ses02M_impro06_M020,sad,sad,sad,2,1,0
Ses02M_impro06_M021,Ses02M_impro06_M020,Ses02M_impro06_F016,sad,sad,sad,2,1,0
Ses02M_impro06_F017,Ses02M_impro06_F016,Ses02M_impro06_M021,sad,sad,sad,2,1,0
Ses02M_impro06_M022,Ses02M_impro06_M021,Ses02M_impro06_F017,sad,sad,sad,2,1,0
Ses02M_impro06_M023,Ses02M_impro06_M022,Ses02M_impro06_F017,sad,sad,sad,1,2,0
Ses02M_impro06_F018,Ses02M_impro06_F017,Ses02M_impro06_M023,sad,sad,sad,3,1,0
Ses02M_impro07_F000,pad,pad,hap,pad,pad,None,None,0
Ses02M_impro07_F001,Ses02M_impro07_F000,pad,hap,hap,pad,1,None,0
Ses02M_impro07_M002,pad,Ses02M_impro07_F001,hap,pad,hap,None,1,0
Ses02M_impro07_F003,Ses02M_impro07_F001,Ses02M_impro07_M002,hap,hap,hap,2,1,0
Ses02M_impro07_F004,Ses02M_impro07_F003,Ses02M_impro07_M002,hap,hap,hap,1,2,0
Ses02M_impro07_F005,Ses02M_impro07_F004,Ses02M_impro07_M002,hap,hap,hap,1,3,0
Ses02M_impro07_M006,Ses02M_impro07_M002,Ses02M_impro07_F005,hap,hap,hap,4,1,0
Ses02M_impro07_F006,Ses02M_impro07_F005,Ses02M_impro07_M006,hap,hap,hap,2,1,0
Ses02M_impro07_M007,Ses02M_impro07_M006,Ses02M_impro07_F006,hap,hap,hap,2,1,0
Ses02M_impro07_F007,Ses02M_impro07_F006,Ses02M_impro07_M007,hap,hap,hap,2,1,0
Ses02M_impro07_F008,Ses02M_impro07_F007,Ses02M_impro07_M007,hap,hap,hap,1,2,0
Ses02M_impro07_M008,Ses02M_impro07_M007,Ses02M_impro07_F008,hap,hap,hap,3,1,0
Ses02M_impro07_M009,Ses02M_impro07_M008,Ses02M_impro07_F008,hap,hap,hap,1,2,0
Ses02M_impro07_F009,Ses02M_impro07_F008,Ses02M_impro07_M009,hap,hap,hap,3,1,0
Ses02M_impro07_M010,Ses02M_impro07_M009,Ses02M_impro07_F009,hap,hap,hap,2,1,0
Ses02M_impro07_M011,Ses02M_impro07_M010,Ses02M_impro07_F009,hap,hap,hap,1,2,0
Ses02M_impro07_F010,Ses02M_impro07_F009,Ses02M_impro07_M011,hap,hap,hap,3,1,0
Ses02M_impro07_F011,Ses02M_impro07_F010,Ses02M_impro07_M011,hap,hap,hap,1,2,0
Ses02M_impro07_M013,Ses02M_impro07_M011,Ses02M_impro07_F011,hap,hap,hap,3,1,0
Ses02M_impro07_M014,Ses02M_impro07_M013,Ses02M_impro07_F011,hap,hap,hap,1,2,0
Ses02M_impro07_F012,Ses02M_impro07_F011,Ses02M_impro07_M014,hap,hap,hap,3,1,0
Ses02M_impro07_M015,Ses02M_impro07_M014,Ses02M_impro07_F012,hap,hap,hap,2,1,0
Ses02M_impro07_F013,Ses02M_impro07_F012,Ses02M_impro07_M015,hap,hap,hap,2,1,0
Ses02M_impro07_F014,Ses02M_impro07_F013,Ses02M_impro07_M015,hap,hap,hap,1,2,0
Ses02M_impro07_F015,Ses02M_impro07_F014,Ses02M_impro07_M015,hap,hap,hap,1,3,0
Ses02M_impro07_M017,Ses02M_impro07_M015,Ses02M_impro07_F015,hap,hap,hap,4,1,0
Ses02M_impro07_F016,Ses02M_impro07_F015,Ses02M_impro07_M017,hap,hap,hap,2,1,0
Ses02M_impro07_F017,Ses02M_impro07_F016,Ses02M_impro07_M017,hap,hap,hap,1,2,0
Ses02M_impro07_M018,Ses02M_impro07_M017,Ses02M_impro07_F017,hap,hap,hap,3,1,0
Ses02M_impro07_M019,Ses02M_impro07_M018,Ses02M_impro07_F017,hap,hap,hap,1,2,0
Ses02M_impro07_F018,Ses02M_impro07_F017,Ses02M_impro07_M019,hap,hap,hap,3,1,0
Ses02M_impro07_M020,Ses02M_impro07_M019,Ses02M_impro07_F018,hap,hap,hap,2,1,0
Ses02M_impro07_M021,Ses02M_impro07_M020,Ses02M_impro07_F018,hap,hap,hap,1,2,0
Ses02M_impro07_F019,Ses02M_impro07_F018,Ses02M_impro07_M021,hap,hap,hap,3,1,0
Ses02M_impro07_M022,Ses02M_impro07_M021,Ses02M_impro07_F019,hap,hap,hap,2,1,0
Ses02M_impro07_M023,Ses02M_impro07_M022,Ses02M_impro07_F019,hap,hap,hap,1,2,0
Ses02M_impro07_F020,Ses02M_impro07_F019,Ses02M_impro07_M023,hap,hap,hap,3,1,0
Ses02M_impro07_M024,Ses02M_impro07_M023,Ses02M_impro07_F020,hap,hap,hap,2,1,0
Ses02M_impro07_M025,Ses02M_impro07_M024,Ses02M_impro07_F020,hap,hap,hap,1,2,0
Ses02M_impro07_M026,Ses02M_impro07_M025,Ses02M_impro07_F020,hap,hap,hap,1,3,0
Ses02M_impro07_F021,Ses02M_impro07_F020,Ses02M_impro07_M026,hap,hap,hap,4,1,0
Ses02M_impro07_F022,Ses02M_impro07_F021,Ses02M_impro07_M026,hap,hap,hap,1,2,0
Ses02M_impro07_F023,Ses02M_impro07_F022,Ses02M_impro07_M026,hap,hap,hap,1,3,0
Ses02M_impro07_M029,Ses02M_impro07_M026,Ses02M_impro07_F023,hap,hap,hap,4,1,0
Ses02M_impro07_F024,Ses02M_impro07_F023,Ses02M_impro07_M029,hap,hap,hap,2,1,0
Ses02M_impro07_F025,Ses02M_impro07_F024,Ses02M_impro07_M029,hap,hap,hap,1,2,0
Ses02M_impro07_M030,Ses02M_impro07_M029,Ses02M_impro07_F025,hap,hap,hap,3,1,0
Ses02M_impro07_M031,Ses02M_impro07_M030,Ses02M_impro07_F025,hap,hap,hap,1,2,0
Ses02M_impro07_F026,Ses02M_impro07_F025,Ses02M_impro07_M031,hap,hap,hap,3,1,0
Ses02M_impro07_F027,Ses02M_impro07_F026,Ses02M_impro07_M031,hap,hap,hap,1,2,0
Ses02M_impro07_F028,Ses02M_impro07_F027,Ses02M_impro07_M031,hap,hap,hap,1,3,0
Ses02M_impro07_M032,Ses02M_impro07_M031,Ses02M_impro07_F028,hap,hap,hap,4,1,0
Ses02M_impro07_F029,Ses02M_impro07_F028,Ses02M_impro07_M032,hap,hap,hap,2,1,0
Ses02M_impro08_M000,pad,pad,neu,pad,pad,None,None,0
Ses02M_impro08_F000,pad,Ses02M_impro08_M000,hap,pad,neu,None,1,0
Ses02M_impro08_F001,Ses02M_impro08_F000,Ses02M_impro08_M000,hap,hap,neu,1,2,0
Ses02M_impro08_F002,Ses02M_impro08_F001,Ses02M_impro08_M000,hap,hap,neu,1,3,0
Ses02M_impro08_M002,Ses02M_impro08_M000,Ses02M_impro08_F002,neu,neu,hap,4,1,0
Ses02M_impro08_M003,Ses02M_impro08_M002,Ses02M_impro08_F002,neu,neu,hap,1,2,0
Ses02M_impro08_M004,Ses02M_impro08_M003,Ses02M_impro08_F002,neu,neu,hap,1,3,0
Ses02M_impro08_M005,Ses02M_impro08_M004,Ses02M_impro08_F002,neu,neu,hap,1,4,0
Ses02M_impro08_F006,Ses02M_impro08_F002,Ses02M_impro08_M005,neu,hap,neu,5,1,1
Ses02M_impro08_F007,Ses02M_impro08_F006,Ses02M_impro08_M005,neu,neu,neu,1,2,0
Ses02M_impro08_F008,Ses02M_impro08_F007,Ses02M_impro08_M005,neu,neu,neu,1,3,0
Ses02M_impro08_M007,Ses02M_impro08_M005,Ses02M_impro08_F008,neu,neu,neu,4,1,0
Ses02M_impro08_F010,Ses02M_impro08_F008,Ses02M_impro08_M007,neu,neu,neu,2,1,0
Ses02M_impro08_M008,Ses02M_impro08_M007,Ses02M_impro08_F010,neu,neu,neu,2,1,0
Ses02M_impro08_M009,Ses02M_impro08_M008,Ses02M_impro08_F010,neu,neu,neu,1,2,0
Ses02M_impro08_M010,Ses02M_impro08_M009,Ses02M_impro08_F010,neu,neu,neu,1,3,0
Ses02M_impro08_M011,Ses02M_impro08_M010,Ses02M_impro08_F010,neu,neu,neu,1,4,0
Ses02M_impro08_M012,Ses02M_impro08_M011,Ses02M_impro08_F010,neu,neu,neu,1,5,0
Ses02M_impro08_M013,Ses02M_impro08_M012,Ses02M_impro08_F010,neu,neu,neu,1,6,0
Ses02M_impro08_M014,Ses02M_impro08_M013,Ses02M_impro08_F010,neu,neu,neu,1,7,0
Ses02M_impro08_M015,Ses02M_impro08_M014,Ses02M_impro08_F010,neu,neu,neu,1,8,0
Ses02M_impro08_M016,Ses02M_impro08_M015,pad,neu,neu,pad,1,None,0
Ses02M_impro08_M017,Ses02M_impro08_M016,pad,neu,neu,pad,1,None,0
Ses02M_impro08_M018,Ses02M_impro08_M017,pad,neu,neu,pad,1,None,0
Ses02M_impro08_M019,Ses02M_impro08_M018,pad,neu,neu,pad,1,None,0
Ses02M_impro08_F019,pad,Ses02M_impro08_M019,neu,pad,neu,None,1,0
Ses02M_impro08_M020,Ses02M_impro08_M019,Ses02M_impro08_F019,neu,neu,neu,2,1,0
Ses02M_impro08_M021,Ses02M_impro08_M020,Ses02M_impro08_F019,neu,neu,neu,1,2,0
Ses02M_impro08_M022,Ses02M_impro08_M021,Ses02M_impro08_F019,neu,neu,neu,1,3,0
Ses02M_impro08_M023,Ses02M_impro08_M022,Ses02M_impro08_F019,neu,neu,neu,1,4,0
Ses02M_impro08_M024,Ses02M_impro08_M023,Ses02M_impro08_F019,neu,neu,neu,1,5,0
Ses02M_impro08_M025,Ses02M_impro08_M024,Ses02M_impro08_F019,neu,neu,neu,1,6,0
Ses02M_impro08_M026,Ses02M_impro08_M025,Ses02M_impro08_F019,neu,neu,neu,1,7,0
Ses02M_impro08_F023,Ses02M_impro08_F019,Ses02M_impro08_M026,hap,neu,neu,8,1,1
Ses02M_impro08_M027,Ses02M_impro08_M026,Ses02M_impro08_F023,neu,neu,hap,2,1,0
Ses02M_impro08_F024,Ses02M_impro08_F023,Ses02M_impro08_M027,hap,hap,neu,2,1,0
Ses02M_impro08_M028,Ses02M_impro08_M027,Ses02M_impro08_F024,neu,neu,hap,2,1,0
Ses02M_impro08_M029,Ses02M_impro08_M028,Ses02M_impro08_F024,neu,neu,hap,1,2,0
Ses02M_impro08_F025,Ses02M_impro08_F024,Ses02M_impro08_M029,neu,hap,neu,3,1,1
Ses02M_impro08_F026,Ses02M_impro08_F025,Ses02M_impro08_M029,neu,neu,neu,1,2,0
Ses02M_impro08_F027,Ses02M_impro08_F026,Ses02M_impro08_M029,neu,neu,neu,1,3,0
Ses02M_impro08_M030,Ses02M_impro08_M029,Ses02M_impro08_F027,neu,neu,neu,4,1,0
Ses02M_impro08_F028,Ses02M_impro08_F027,Ses02M_impro08_M030,hap,neu,neu,2,1,1
Ses02M_impro08_M031,Ses02M_impro08_M030,Ses02M_impro08_F028,neu,neu,hap,2,1,0
Ses02M_impro08_F030,Ses02M_impro08_F028,Ses02M_impro08_M031,hap,hap,neu,2,1,0
Ses02M_script01_1_M003,pad,pad,sad,pad,pad,None,None,0
Ses02M_script01_1_M004,Ses02M_script01_1_M003,pad,sad,sad,pad,1,None,0
Ses02M_script01_1_M005,Ses02M_script01_1_M004,pad,sad,sad,pad,1,None,0
Ses02M_script01_1_M012,Ses02M_script01_1_M005,pad,ang,sad,pad,1,None,1
Ses02M_script01_1_M013,Ses02M_script01_1_M012,pad,ang,ang,pad,1,None,0
Ses02M_script01_1_M016,Ses02M_script01_1_M013,pad,neu,ang,pad,1,None,1
Ses02M_script01_1_M017,Ses02M_script01_1_M016,pad,neu,neu,pad,1,None,0
Ses02M_script01_1_F015,pad,Ses02M_script01_1_M017,neu,pad,neu,None,1,0
Ses02M_script01_1_M018,Ses02M_script01_1_M017,Ses02M_script01_1_F015,neu,neu,neu,2,1,0
Ses02M_script01_1_F018,Ses02M_script01_1_F015,Ses02M_script01_1_M018,neu,neu,neu,2,1,0
Ses02M_script01_1_M021,Ses02M_script01_1_M018,Ses02M_script01_1_F018,ang,neu,neu,2,1,1
Ses02M_script01_1_F021,Ses02M_script01_1_F018,Ses02M_script01_1_M021,neu,neu,ang,2,1,0
Ses02M_script01_1_M024,Ses02M_script01_1_M021,Ses02M_script01_1_F021,ang,ang,neu,2,1,0
Ses02M_script01_1_F023,Ses02M_script01_1_F021,Ses02M_script01_1_M024,neu,neu,ang,2,1,0
Ses02M_script01_1_M025,Ses02M_script01_1_M024,Ses02M_script01_1_F023,ang,ang,neu,2,1,0
Ses02M_script01_1_M026,Ses02M_script01_1_M025,Ses02M_script01_1_F023,neu,ang,neu,1,2,1
Ses02M_script01_1_F025,Ses02M_script01_1_F023,Ses02M_script01_1_M026,neu,neu,neu,3,1,0
Ses02M_script01_1_M027,Ses02M_script01_1_M026,Ses02M_script01_1_F025,neu,neu,neu,2,1,0
Ses02M_script01_1_M028,Ses02M_script01_1_M027,Ses02M_script01_1_F025,sad,neu,neu,1,2,1
Ses02M_script01_1_F026,Ses02M_script01_1_F025,Ses02M_script01_1_M028,ang,neu,sad,3,1,1
Ses02M_script01_1_F027,Ses02M_script01_1_F026,Ses02M_script01_1_M028,ang,ang,sad,1,2,0
Ses02M_script01_1_M035,Ses02M_script01_1_M028,Ses02M_script01_1_F027,sad,sad,ang,3,1,0
Ses02M_script01_1_F032,Ses02M_script01_1_F027,Ses02M_script01_1_M035,ang,ang,sad,2,1,0
Ses02M_script01_1_M036,Ses02M_script01_1_M035,Ses02M_script01_1_F032,sad,sad,ang,2,1,0
Ses02M_script01_1_F033,Ses02M_script01_1_F032,Ses02M_script01_1_M036,ang,ang,sad,2,1,0
Ses02M_script01_1_M037,Ses02M_script01_1_M036,Ses02M_script01_1_F033,ang,sad,ang,2,1,1
Ses02M_script01_1_F034,Ses02M_script01_1_F033,Ses02M_script01_1_M037,ang,ang,ang,2,1,0
Ses02M_script01_1_M038,Ses02M_script01_1_M037,Ses02M_script01_1_F034,ang,ang,ang,2,1,0
Ses02M_script01_1_F035,Ses02M_script01_1_F034,Ses02M_script01_1_M038,ang,ang,ang,2,1,0
Ses02M_script01_1_M039,Ses02M_script01_1_M038,Ses02M_script01_1_F035,ang,ang,ang,2,1,0
Ses02M_script01_1_F036,Ses02M_script01_1_F035,Ses02M_script01_1_M039,ang,ang,ang,2,1,0
Ses02M_script01_1_M041,Ses02M_script01_1_M039,Ses02M_script01_1_F036,sad,ang,ang,2,1,1
Ses02M_script01_1_F037,Ses02M_script01_1_F036,Ses02M_script01_1_M041,ang,ang,sad,2,1,0
Ses02M_script01_1_F041,Ses02M_script01_1_F037,Ses02M_script01_1_M041,sad,ang,sad,1,2,1
Ses02M_script01_2_F000,pad,pad,ang,pad,pad,None,None,0
Ses02M_script01_2_F001,Ses02M_script01_2_F000,pad,ang,ang,pad,1,None,0
Ses02M_script01_2_M001,pad,Ses02M_script01_2_F001,neu,pad,ang,None,1,0
Ses02M_script01_2_F002,Ses02M_script01_2_F001,Ses02M_script01_2_M001,ang,ang,neu,2,1,0
Ses02M_script01_2_F003,Ses02M_script01_2_F002,Ses02M_script01_2_M001,ang,ang,neu,1,2,0
Ses02M_script01_2_M004,Ses02M_script01_2_M001,Ses02M_script01_2_F003,neu,neu,ang,3,1,0
Ses02M_script01_2_M005,Ses02M_script01_2_M004,Ses02M_script01_2_F003,neu,neu,ang,1,2,0
Ses02M_script01_2_F005,Ses02M_script01_2_F003,Ses02M_script01_2_M005,ang,ang,neu,3,1,0
Ses02M_script01_2_F006,Ses02M_script01_2_F005,Ses02M_script01_2_M005,ang,ang,neu,1,2,0
Ses02M_script01_2_M007,Ses02M_script01_2_M005,Ses02M_script01_2_F006,neu,neu,ang,3,1,0
Ses02M_script01_2_F010,Ses02M_script01_2_F006,Ses02M_script01_2_M007,ang,ang,neu,2,1,0
Ses02M_script01_2_F013,Ses02M_script01_2_F010,Ses02M_script01_2_M007,sad,ang,neu,1,2,1
Ses02M_script01_2_M016,Ses02M_script01_2_M007,Ses02M_script01_2_F013,ang,neu,sad,3,1,1
Ses02M_script01_2_M017,Ses02M_script01_2_M016,Ses02M_script01_2_F013,ang,ang,sad,1,2,0
Ses02M_script01_3_M000,pad,pad,hap,pad,pad,None,None,0
Ses02M_script01_3_F001,pad,Ses02M_script01_3_M000,hap,pad,hap,None,1,0
Ses02M_script01_3_F002,Ses02M_script01_3_F001,Ses02M_script01_3_M000,hap,hap,hap,1,2,0
Ses02M_script01_3_F003,Ses02M_script01_3_F002,Ses02M_script01_3_M000,hap,hap,hap,1,3,0
Ses02M_script01_3_F007,Ses02M_script01_3_F003,Ses02M_script01_3_M000,hap,hap,hap,1,4,0
Ses02M_script01_3_F008,Ses02M_script01_3_F007,Ses02M_script01_3_M000,neu,hap,hap,1,5,1
Ses02M_script01_3_F009,Ses02M_script01_3_F008,Ses02M_script01_3_M000,hap,neu,hap,1,6,1
