center,target,opposite,center_label,target_label,opposite_label,target_dist,opposite_dist,self_emo_shift,cosine_similarity,kl_divergence,earth_mover_dist
Ses03_neutral_11_A_046,Ses03_neutral_11_A_045,Ses03_neutral_11_B_044,Neutral,Neutral,Neutral,1,2,0,0.955428421497345,0.03272619470953941,0.27548862993717194
Ses03_neutral_11_B_047,Ses03_neutral_11_B_044,Ses03_neutral_11_A_046,Neutral,Neutral,Neutral,3,1,0,0.7186529636383057,0.284270703792572,0.620955727994442
Ses03_neutral_11_A_048,Ses03_neutral_11_A_046,Ses03_neutral_11_B_047,Neutral,Neutral,Neutral,2,1,0,0.8254429697990417,0.08909127861261368,0.594810001552105
Ses03_neutral_11_B_050,Ses03_neutral_11_B_047,Ses03_neutral_11_A_048,Neutral,Neutral,Neutral,2,1,0,0.9403355121612549,0.04589638486504555,0.1631732191890478
Ses03_neutral_11_A_051,Ses03_neutral_11_A_048,Ses03_neutral_11_B_050,Neutral,Neutral,Neutral,2,1,0,0.9240334630012512,0.05486739054322243,0.5351620446890593
Ses03_neutral_11_B_052,Ses03_neutral_11_B_050,Ses03_neutral_11_A_051,Neutral,Neutral,Neutral,2,1,0,0.8932593464851379,0.10905560851097107,0.45302109606564045
Ses03_neutral_11_A_053,Ses03_neutral_11_A_051,Ses03_neutral_11_B_052,Neutral,Neutral,Neutral,2,1,0,0.5872954726219177,0.5052254796028137,0.541815860196948
Ses03_neutral_11_B_054,Ses03_neutral_11_B_052,Ses03_neutral_11_A_053,Neutral,Neutral,Neutral,2,1,0,0.82203209400177,0.05573686212301254,0.34956612437963486
Ses03_neutral_11_A_055,Ses03_neutral_11_A_053,Ses03_neutral_11_B_054,Neutral,Neutral,Neutral,2,1,0,0.6630957722663879,0.30852392315864563,0.43105701729655266
Ses03_neutral_11_A_056,Ses03_neutral_11_A_055,Ses03_neutral_11_B_054,Neutral,Neutral,Neutral,1,2,0,0.9916586875915527,0.00883189495652914,0.17164484411478043
Ses03_neutral_11_B_057,Ses03_neutral_11_B_054,Ses03_neutral_11_A_056,Neutral,Neutral,Neutral,3,1,0,0.596365749835968,0.20336595177650452,0.49989113956689835
Ses03_neutral_11_A_058,Ses03_neutral_11_A_056,Ses03_neutral_11_B_057,Neutral,Neutral,Neutral,2,1,0,0.9711349606513977,0.057989515364170074,0.2858240194618702
Ses03_neutral_11_B_059,Ses03_neutral_11_B_057,Ses03_neutral_11_A_058,Neutral,Neutral,Neutral,2,1,0,0.6332974433898926,0.46289288997650146,0.481085404753685
Ses03_neutral_11_A_060,Ses03_neutral_11_A_058,Ses03_neutral_11_B_059,Neutral,Neutral,Neutral,2,1,0,0.816775918006897,0.16776901483535767,0.3114864304661751
Ses03_neutral_11_A_061,Ses03_neutral_11_A_060,Ses03_neutral_11_B_059,Neutral,Neutral,Neutral,1,2,0,0.8250014185905457,0.15822261571884155,0.13373124599456787
Ses03_neutral_11_B_062,Ses03_neutral_11_B_059,Ses03_neutral_11_A_061,Neutral,Neutral,Neutral,3,1,0,-0.04925253987312317,0.5168653726577759,0.4037643074989319
Ses03_neutral_11_A_063,Ses03_neutral_11_A_061,Ses03_neutral_11_B_062,Neutral,Neutral,Neutral,2,1,0,-0.44113731384277344,0.6574001312255859,0.5481522530317307
Ses03_neutral_11_B_064,Ses03_neutral_11_B_062,Ses03_neutral_11_A_063,Neutral,Neutral,Neutral,2,1,0,0.6918622255325317,0.15336111187934875,0.4840385615825653
Ses03_neutral_11_A_065,Ses03_neutral_11_A_063,Ses03_neutral_11_B_064,Neutral,Neutral,Neutral,2,1,0,0.5216212868690491,0.3337472677230835,0.49561173282563686
Ses03_neutral_11_B_066,Ses03_neutral_11_B_064,Ses03_neutral_11_A_065,Neutral,Neutral,Neutral,2,1,0,0.7095972299575806,0.08273354172706604,0.44636473804712296
Ses03_neutral_11_A_067,Ses03_neutral_11_A_065,Ses03_neutral_11_B_066,Neutral,Neutral,Neutral,2,1,0,0.7198214530944824,0.20129430294036865,0.7101363781839609
Ses03_neutral_11_B_068,Ses03_neutral_11_B_066,Ses03_neutral_11_A_067,Neutral,Neutral,Neutral,2,1,0,0.9240411520004272,0.05074886605143547,0.3296334072947502
Ses03_neutral_11_A_069,Ses03_neutral_11_A_067,Ses03_neutral_11_B_068,Neutral,Neutral,Neutral,2,1,0,0.9448046088218689,0.030484316870570183,0.32383280619978905
Ses03_neutral_11_B_070,Ses03_neutral_11_B_068,Ses03_neutral_11_A_069,Neutral,Neutral,Neutral,2,1,0,0.30748260021209717,0.30431094765663147,0.3268124386668205
Ses03_neutral_11_A_071,Ses03_neutral_11_A_069,Ses03_neutral_11_B_070,Neutral,Neutral,Neutral,2,1,0,0.3735657334327698,0.44156694412231445,0.42138610035181046
Ses03_neutral_11_B_072,Ses03_neutral_11_B_070,Ses03_neutral_11_A_071,Neutral,Neutral,Neutral,2,1,0,0.42025336623191833,0.2842945158481598,0.2103481888771057
Ses04_neutral_13_A_001,pad,pad,Neutral,pad,pad,None,None,0,1.0,0.0,0.0
Ses04_neutral_13_B_002,pad,Ses04_neutral_13_A_001,Neutral,pad,Neutral,None,1,0,1.0,0.0,0.0
Ses04_neutral_13_A_004,Ses04_neutral_13_A_001,Ses04_neutral_13_B_002,Neutral,Neutral,Neutral,2,1,0,0.9744179248809814,0.029039712622761726,0.23898080177605152
Ses04_neutral_13_B_005,Ses04_neutral_13_B_002,Ses04_neutral_13_A_004,Neutral,Neutral,Neutral,2,1,0,0.7003830671310425,0.12581424415111542,0.45871864445507526
Ses04_neutral_13_A_006,Ses04_neutral_13_A_004,Ses04_neutral_13_B_005,Neutral,Neutral,Neutral,2,1,0,0.7296621799468994,0.28006643056869507,0.5197258610278368
Ses04_neutral_13_B_007,Ses04_neutral_13_B_005,Ses04_neutral_13_A_006,Anger,Neutral,Neutral,2,1,1,0.6148420572280884,0.2750126123428345,0.6340154614299536
Ses04_neutral_13_A_008,Ses04_neutral_13_A_006,Ses04_neutral_13_B_007,Neutral,Neutral,Anger,2,1,0,-0.8079081773757935,0.952549934387207,0.5216706544160843
Ses04_neutral_13_B_009,Ses04_neutral_13_B_007,Ses04_neutral_13_A_008,Neutral,Anger,Neutral,2,1,1,0.4885936975479126,0.22963452339172363,0.3242815863341093
Ses04_neutral_13_A_010,Ses04_neutral_13_A_008,Ses04_neutral_13_B_009,Neutral,Neutral,Neutral,2,1,0,0.5988733172416687,0.1895187944173813,0.41390808671712875
Ses04_neutral_13_B_011,Ses04_neutral_13_B_009,Ses04_neutral_13_A_010,Neutral,Neutral,Neutral,2,1,0,0.7430403232574463,0.15616941452026367,0.3590031247586012
Ses04_neutral_13_A_012,Ses04_neutral_13_A_010,Ses04_neutral_13_B_011,Neutral,Neutral,Neutral,2,1,0,0.5632302761077881,0.054092831909656525,0.3532893657684326
Ses04_neutral_13_B_013,Ses04_neutral_13_B_011,Ses04_neutral_13_A_012,Neutral,Neutral,Neutral,2,1,0,0.9418830275535583,0.03275921195745468,0.4357509147375822
Ses04_neutral_13_B_014,Ses04_neutral_13_B_013,Ses04_neutral_13_A_012,Neutral,Neutral,Neutral,1,2,0,0.967427670955658,0.04860305041074753,0.43405913561582565
Ses04_neutral_13_A_015,Ses04_neutral_13_A_012,Ses04_neutral_13_B_014,Neutral,Neutral,Neutral,3,1,0,0.2596888840198517,0.1578291952610016,0.3038424178957939
Ses04_neutral_13_B_016,Ses04_neutral_13_B_014,Ses04_neutral_13_A_015,Neutral,Neutral,Neutral,2,1,0,0.9748142957687378,0.02602539211511612,0.19266492128372192
Ses04_neutral_13_A_017,Ses04_neutral_13_A_015,Ses04_neutral_13_B_016,Neutral,Neutral,Neutral,2,1,0,0.7677395343780518,0.16701892018318176,0.5271336790174246
Ses04_neutral_13_A_018,Ses04_neutral_13_A_017,Ses04_neutral_13_B_016,Anger,Neutral,Neutral,1,2,1,0.33362817764282227,0.0560605525970459,0.3256481122225523
Ses04_neutral_13_A_019,Ses04_neutral_13_A_018,Ses04_neutral_13_B_016,Anger,Anger,Neutral,1,3,0,0.7289987206459045,0.08012332767248154,0.2316905502229929
Ses04_neutral_13_B_020,Ses04_neutral_13_B_016,Ses04_neutral_13_A_019,Neutral,Neutral,Anger,4,1,0,0.5926610231399536,0.28944849967956543,0.5794292315840721
Ses04_neutral_13_B_022,Ses04_neutral_13_B_020,Ses04_neutral_13_A_019,Neutral,Neutral,Anger,1,2,0,0.7590219974517822,0.3080190420150757,0.5181291103363037
Ses04_neutral_13_A_023,Ses04_neutral_13_A_019,Ses04_neutral_13_B_022,Anger,Anger,Neutral,3,1,0,0.46941596269607544,0.2560948133468628,0.5020774472504854
Ses04_neutral_13_A_024,Ses04_neutral_13_A_023,Ses04_neutral_13_B_022,Neutral,Anger,Neutral,1,2,1,0.9004886150360107,0.03717265650629997,0.3468333389610052
Ses04_neutral_13_B_025,Ses04_neutral_13_B_022,Ses04_neutral_13_A_024,Neutral,Neutral,Neutral,3,1,0,0.9369257688522339,0.0238100104033947,0.28575604408979416
Ses04_neutral_13_A_026,Ses04_neutral_13_A_024,Ses04_neutral_13_B_025,Neutral,Neutral,Neutral,2,1,0,0.9278415441513062,0.15447326004505157,0.3417103495448828
Ses04_neutral_13_B_027,Ses04_neutral_13_B_025,Ses04_neutral_13_A_026,Neutral,Neutral,Neutral,2,1,0,0.7862759828567505,0.140191450715065,0.44663457944989204
Ses04_neutral_13_B_029,Ses04_neutral_13_B_027,Ses04_neutral_13_A_026,Neutral,Neutral,Neutral,1,2,0,0.7206719517707825,0.12471876293420792,0.6380755119025707
Ses04_neutral_13_A_030,Ses04_neutral_13_A_026,Ses04_neutral_13_B_029,Anger,Neutral,Neutral,3,1,1,0.8036118745803833,0.3924431800842285,0.44697817973792553
Ses04_neutral_13_B_031,Ses04_neutral_13_B_029,Ses04_neutral_13_A_030,Neutral,Neutral,Anger,2,1,0,0.9347953200340271,0.04606151580810547,0.44692551903426647
Ses04_neutral_13_B_032,Ses04_neutral_13_B_031,Ses04_neutral_13_A_030,Neutral,Neutral,Anger,1,2,0,0.9038558006286621,0.03809128329157829,0.3492396529763937
Ses04_neutral_13_A_033,Ses04_neutral_13_A_030,Ses04_neutral_13_B_032,Neutral,Anger,Neutral,3,1,1,0.5426713228225708,0.4289856553077698,0.6966441739350557
Ses04_neutral_13_B_034,Ses04_neutral_13_B_032,Ses04_neutral_13_A_033,Neutral,Neutral,Neutral,2,1,0,0.8921433687210083,0.03796302527189255,0.4645102545619011
Ses04_neutral_13_A_036,Ses04_neutral_13_A_033,Ses04_neutral_13_B_034,Neutral,Neutral,Neutral,2,1,0,0.5295202136039734,0.0788360983133316,0.14515461586415768
Ses04_neutral_13_B_038,Ses04_neutral_13_B_034,Ses04_neutral_13_A_036,Neutral,Neutral,Neutral,2,1,0,0.8957914113998413,0.015128016471862793,0.5099501833319664
Ses04_neutral_13_A_041,Ses04_neutral_13_A_036,Ses04_neutral_13_B_038,Happiness,Neutral,Neutral,2,1,1,-0.03224766254425049,0.1471671164035797,0.3859526477754116
Ses04_neutral_13_B_042,Ses04_neutral_13_B_038,Ses04_neutral_13_A_041,Neutral,Neutral,Happiness,2,1,0,0.8701043128967285,0.18580834567546844,0.5541923083364964
Ses04_neutral_13_A_043,Ses04_neutral_13_A_041,Ses04_neutral_13_B_042,Happiness,Happiness,Neutral,2,1,0,-0.8367655277252197,0.39282119274139404,0.6297218482941389
Ses04_neutral_13_A_044,Ses04_neutral_13_A_043,Ses04_neutral_13_B_042,Neutral,Happiness,Neutral,1,2,1,0.6946219205856323,0.33532264828681946,0.6188753843307495
Ses04_neutral_13_B_045,Ses04_neutral_13_B_042,Ses04_neutral_13_A_044,Neutral,Neutral,Neutral,3,1,0,0.8292516469955444,0.15537941455841064,0.39781470224261284
Ses04_neutral_13_A_046,Ses04_neutral_13_A_044,Ses04_neutral_13_B_045,Happiness,Neutral,Neutral,2,1,1,0.9580297470092773,0.04892723262310028,0.3779091089963913
Ses04_neutral_13_A_048,Ses04_neutral_13_A_046,Ses04_neutral_13_B_045,Happiness,Happiness,Neutral,1,2,0,0.9747340083122253,0.017942072823643684,0.3062374200671911
Ses04_neutral_13_B_049,Ses04_neutral_13_B_045,Ses04_neutral_13_A_048,Neutral,Neutral,Happiness,3,1,0,0.8778709173202515,0.07925993204116821,0.46346158161759377
Ses04_neutral_13_A_050,Ses04_neutral_13_A_048,Ses04_neutral_13_B_049,Happiness,Happiness,Neutral,2,1,0,0.8310133218765259,0.08982983976602554,0.5833777822554111
Ses04_neutral_13_B_051,Ses04_neutral_13_B_049,Ses04_neutral_13_A_050,Neutral,Neutral,Happiness,2,1,0,0.9296291470527649,0.048319607973098755,0.4247678779065609
Ses04_neutral_13_A_052,Ses04_neutral_13_A_050,Ses04_neutral_13_B_051,Happiness,Happiness,Neutral,2,1,0,0.8848749995231628,0.06114070117473602,0.41484559513628483
Ses04_neutral_13_B_053,Ses04_neutral_13_B_051,Ses04_neutral_13_A_052,Neutral,Neutral,Happiness,2,1,0,0.8261539340019226,0.16299968957901,0.509242057800293
Ses04_neutral_13_A_054,Ses04_neutral_13_A_052,Ses04_neutral_13_B_053,Neutral,Happiness,Neutral,2,1,1,0.9332811832427979,0.12791694700717926,0.29296720772981644
Ses04_neutral_13_A_055,Ses04_neutral_13_A_054,Ses04_neutral_13_B_053,Happiness,Neutral,Neutral,1,2,1,0.957539439201355,0.05788756161928177,0.35349946469068527
Ses04_neutral_13_B_056,Ses04_neutral_13_B_053,Ses04_neutral_13_A_055,Neutral,Neutral,Happiness,3,1,0,0.9734159708023071,0.0201958566904068,0.2570294588804245
Ses04_neutral_13_A_057,Ses04_neutral_13_A_055,Ses04_neutral_13_B_056,Neutral,Happiness,Neutral,2,1,1,0.8873510360717773,0.11850190907716751,0.38670045137405396
Ses04_neutral_13_B_058,Ses04_neutral_13_B_056,Ses04_neutral_13_A_057,Neutral,Neutral,Neutral,2,1,0,0.9347147941589355,0.01579907536506653,0.2670869939029217
Ses04_neutral_13_A_059,Ses04_neutral_13_A_057,Ses04_neutral_13_B_058,Neutral,Neutral,Neutral,2,1,0,0.23442156612873077,0.3102513253688812,0.5458150692284107
Ses04_neutral_13_A_060,Ses04_neutral_13_A_059,Ses04_neutral_13_B_058,Neutral,Neutral,Neutral,1,2,0,0.8852058053016663,0.06537947058677673,0.4232630170881748
Ses04_neutral_13_B_061,Ses04_neutral_13_B_058,Ses04_neutral_13_A_060,Neutral,Neutral,Neutral,3,1,0,0.5463017225265503,0.2857566773891449,0.4551553763449192
Ses04_neutral_13_A_062,Ses04_neutral_13_A_060,Ses04_neutral_13_B_061,Neutral,Neutral,Neutral,2,1,0,0.73042231798172,0.17437008023262024,0.3042214047163725
Ses04_neutral_13_B_063,Ses04_neutral_13_B_061,Ses04_neutral_13_A_062,Neutral,Neutral,Neutral,2,1,0,0.3261193037033081,0.3486534059047699,0.5709942001849413
Ses04_neutral_13_A_064,Ses04_neutral_13_A_062,Ses04_neutral_13_B_063,Neutral,Neutral,Neutral,2,1,0,0.9665505886077881,0.015990987420082092,0.0897100642323494
Ses04_neutral_13_B_065,Ses04_neutral_13_B_063,Ses04_neutral_13_A_064,Neutral,Neutral,Neutral,2,1,0,0.8892653584480286,0.024593926966190338,0.0970220360904932
Ses04_neutral_13_A_066,Ses04_neutral_13_A_064,Ses04_neutral_13_B_065,Happiness,Neutral,Neutral,2,1,1,0.9475255012512207,0.0628519058227539,0.3888405207544565
Ses04_neutral_13_B_067,Ses04_neutral_13_B_065,Ses04_neutral_13_A_066,Neutral,Neutral,Happiness,2,1,0,0.9492509365081787,0.03125032037496567,0.25443652272224426
Ses04_neutral_13_B_069,Ses04_neutral_13_B_067,Ses04_neutral_13_A_066,Neutral,Neutral,Happiness,1,2,0,0.9264301061630249,0.01691521890461445,0.2349668312817812
Ses04_neutral_13_A_071,Ses04_neutral_13_A_066,Ses04_neutral_13_B_069,Neutral,Happiness,Neutral,3,1,1,0.041584596037864685,0.6981282234191895,0.760902650654316
Ses04_neutral_13_B_072,Ses04_neutral_13_B_069,Ses04_neutral_13_A_071,Neutral,Neutral,Neutral,2,1,0,0.8598082065582275,0.10927784442901611,0.3251208830624819
Ses04_neutral_13_A_073,Ses04_neutral_13_A_071,Ses04_neutral_13_B_072,Neutral,Neutral,Neutral,2,1,0,-0.12627147138118744,0.370587557554245,0.4597191587090492
Ses04_neutral_13_B_074,Ses04_neutral_13_B_072,Ses04_neutral_13_A_073,Neutral,Neutral,Neutral,2,1,0,0.8128757476806641,0.0524846613407135,0.17492517083883286
Ses04_neutral_13_B_075,Ses04_neutral_13_B_074,Ses04_neutral_13_A_073,Neutral,Neutral,Neutral,1,2,0,0.9292269945144653,0.02897905558347702,0.19077881798148155
Ses04_neutral_13_B_076,Ses04_neutral_13_B_075,Ses04_neutral_13_A_073,Neutral,Neutral,Neutral,1,3,0,0.48227477073669434,0.22455456852912903,0.2851446457207203
Ses04_neutral_13_A_077,Ses04_neutral_13_A_073,Ses04_neutral_13_B_076,Neutral,Neutral,Neutral,4,1,0,0.9311929941177368,0.03173523023724556,0.2969377115368843
Ses04_neutral_13_A_078,Ses04_neutral_13_A_077,Ses04_neutral_13_B_076,Neutral,Neutral,Neutral,1,2,0,0.49259060621261597,0.22724534571170807,0.3889854699373245
Ses04_neutral_13_B_079,Ses04_neutral_13_B_076,Ses04_neutral_13_A_078,Neutral,Neutral,Neutral,3,1,0,0.2523251175880432,0.5308941006660461,0.39885222911834717
Ses04_neutral_13_A_080,Ses04_neutral_13_A_078,Ses04_neutral_13_B_079,Neutral,Neutral,Neutral,2,1,0,0.9005329608917236,0.0340556725859642,0.34668685868382454
Ses04_neutral_13_B_081,Ses04_neutral_13_B_079,Ses04_neutral_13_A_080,Neutral,Neutral,Neutral,2,1,0,0.9340167045593262,0.01970227062702179,0.15072139352560043
Ses04_neutral_13_A_082,Ses04_neutral_13_A_080,Ses04_neutral_13_B_081,Neutral,Neutral,Neutral,2,1,0,0.374376118183136,0.21548035740852356,0.4029931593686342
Ses04_neutral_13_B_083,Ses04_neutral_13_B_081,Ses04_neutral_13_A_082,Neutral,Neutral,Neutral,2,1,0,0.9374611377716064,0.012902214191854,0.329107403755188
Ses04_neutral_13_A_084,Ses04_neutral_13_A_082,Ses04_neutral_13_B_083,Neutral,Neutral,Neutral,2,1,0,0.9429226517677307,0.07539308071136475,0.3592682722955942
Ses04_neutral_13_B_085,Ses04_neutral_13_B_083,Ses04_neutral_13_A_084,Neutral,Neutral,Neutral,2,1,0,0.9248670935630798,0.06737329065799713,0.3671099841594696
Ses04_neutral_13_A_087,Ses04_neutral_13_A_084,Ses04_neutral_13_B_085,Neutral,Neutral,Neutral,2,1,0,0.8518351316452026,0.05897325277328491,0.5041020959615707
Ses04_neutral_13_B_088,Ses04_neutral_13_B_085,Ses04_neutral_13_A_087,Neutral,Neutral,Neutral,2,1,0,0.7899501323699951,0.1400759220123291,0.4720105454325676
Ses04_neutral_13_A_089,Ses04_neutral_13_A_087,Ses04_neutral_13_B_088,Neutral,Neutral,Neutral,2,1,0,0.9865140318870544,0.014530519023537636,0.20489263534545898
Ses04_neutral_13_B_090,Ses04_neutral_13_B_088,Ses04_neutral_13_A_089,Neutral,Neutral,Neutral,2,1,0,0.989418089389801,0.00017620599828660488,0.15329944342374802
Ses04_neutral_13_A_091,Ses04_neutral_13_A_089,Ses04_neutral_13_B_090,Neutral,Neutral,Neutral,2,1,0,0.9587875604629517,0.013447154313325882,0.27752426266670227
Ses04_neutral_13_A_092,Ses04_neutral_13_A_091,Ses04_neutral_13_B_090,Neutral,Neutral,Neutral,1,2,0,0.9928737878799438,0.09103424102067947,0.3529585003852844
Ses04_neutral_13_B_093,Ses04_neutral_13_B_090,Ses04_neutral_13_A_092,Happiness,Neutral,Neutral,3,1,1,-0.13107186555862427,0.896066427230835,0.48722731322050095
Ses04_neutral_14_B_001,pad,pad,Neutral,pad,pad,None,None,0,1.0,0.0,0.0
Ses04_neutral_14_A_002,pad,Ses04_neutral_14_B_001,Happiness,pad,Neutral,None,1,0,1.0,0.0,0.0
Ses04_neutral_14_B_003,Ses04_neutral_14_B_001,Ses04_neutral_14_A_002,Neutral,Neutral,Happiness,2,1,0,0.9286224246025085,0.00956269633024931,0.27824195474386215
Ses04_neutral_14_A_004,Ses04_neutral_14_A_002,Ses04_neutral_14_B_003,Neutral,Happiness,Neutral,2,1,1,0.9158319234848022,0.1446753591299057,0.4441051408648491
Ses04_neutral_14_B_005,Ses04_neutral_14_B_003,Ses04_neutral_14_A_004,Neutral,Neutral,Neutral,2,1,0,0.9248172640800476,0.021146655082702637,0.2814067453145981
Ses04_neutral_14_A_006,Ses04_neutral_14_A_004,Ses04_neutral_14_B_005,Neutral,Neutral,Neutral,2,1,0,-0.026259183883666992,0.31614744663238525,0.4302922338247299
Ses04_neutral_14_B_007,Ses04_neutral_14_B_005,Ses04_neutral_14_A_006,Neutral,Neutral,Neutral,2,1,0,0.7317132949829102,0.16528135538101196,0.4544469118118286
Ses04_neutral_14_B_008,Ses04_neutral_14_B_007,Ses04_neutral_14_A_006,Neutral,Neutral,Neutral,1,2,0,0.7416203022003174,0.10519570857286453,0.49151986092329025
Ses04_neutral_14_B_010,Ses04_neutral_14_B_008,Ses04_neutral_14_A_006,Neutral,Neutral,Neutral,1,3,0,0.7706776261329651,0.11599171161651611,0.5401847660541534
Ses04_neutral_14_A_011,Ses04_neutral_14_A_006,Ses04_neutral_14_B_010,Neutral,Neutral,Neutral,4,1,0,0.610905647277832,0.20543190836906433,0.5451467484235764
Ses04_neutral_14_B_013,Ses04_neutral_14_B_010,Ses04_neutral_14_A_011,Neutral,Neutral,Neutral,2,1,0,0.7581127285957336,0.10531166940927505,0.3604082763195038
Ses04_neutral_14_B_014,Ses04_neutral_14_B_013,Ses04_neutral_14_A_011,Neutral,Neutral,Neutral,1,2,0,-0.01426878571510315,0.2037275731563568,0.33402592688798904
Ses04_neutral_14_B_015,Ses04_neutral_14_B_014,Ses04_neutral_14_A_011,Neutral,Neutral,Neutral,1,3,0,0.9258950352668762,0.11301176995038986,0.3698846995830536
Ses04_neutral_14_B_016,Ses04_neutral_14_B_015,Ses04_neutral_14_A_011,Neutral,Neutral,Neutral,1,4,0,0.887363076210022,0.041485197842121124,0.42910555750131607
Ses04_neutral_14_A_017,Ses04_neutral_14_A_011,Ses04_neutral_14_B_016,Neutral,Neutral,Neutral,5,1,0,0.12974312901496887,0.4954289495944977,0.2618091497570276
Ses04_neutral_14_B_018,Ses04_neutral_14_B_016,Ses04_neutral_14_A_017,Neutral,Neutral,Neutral,2,1,0,0.9693241119384766,0.0428103469312191,0.23147447407245636
Ses04_neutral_14_A_019,Ses04_neutral_14_A_017,Ses04_neutral_14_B_018,Neutral,Neutral,Neutral,2,1,0,0.5253018140792847,0.4146192967891693,0.48312884755432606
Ses04_neutral_14_B_020,Ses04_neutral_14_B_018,Ses04_neutral_14_A_019,Neutral,Neutral,Neutral,2,1,0,0.9064515233039856,0.05179906263947487,0.38811616599559784
Ses04_neutral_14_B_021,Ses04_neutral_14_B_020,Ses04_neutral_14_A_019,Neutral,Neutral,Neutral,1,2,0,0.9668703079223633,0.021667324006557465,0.23217953741550446
Ses04_neutral_14_A_022,Ses04_neutral_14_A_019,Ses04_neutral_14_B_021,Neutral,Neutral,Neutral,3,1,0,0.7053142786026001,0.27280193567276,0.17870028130710125
Ses04_neutral_14_B_023,Ses04_neutral_14_B_021,Ses04_neutral_14_A_022,Neutral,Neutral,Neutral,2,1,0,0.8995000123977661,0.03883010149002075,0.23624544590711594
Ses04_neutral_14_B_026,Ses04_neutral_14_B_023,Ses04_neutral_14_A_022,Neutral,Neutral,Neutral,1,2,0,0.8759335875511169,0.03887832909822464,0.29087816551327705
Ses04_neutral_14_A_027,Ses04_neutral_14_A_022,Ses04_neutral_14_B_026,Neutral,Neutral,Neutral,3,1,0,0.7223361134529114,0.26891234517097473,0.4002923462539911
Ses04_neutral_14_B_028,Ses04_neutral_14_B_026,Ses04_neutral_14_A_027,Neutral,Neutral,Neutral,2,1,0,0.28862130641937256,0.6500899791717529,0.6935269273817539
Ses04_neutral_14_A_029,Ses04_neutral_14_A_027,Ses04_neutral_14_B_028,Neutral,Neutral,Neutral,2,1,0,0.9112225770950317,0.04106222838163376,0.6246490217745304
Ses04_neutral_14_B_030,Ses04_neutral_14_B_028,Ses04_neutral_14_A_029,Anger,Neutral,Neutral,2,1,1,0.8780572414398193,0.07220341265201569,0.4366418719291687
Ses04_neutral_14_A_031,Ses04_neutral_14_A_029,Ses04_neutral_14_B_030,Neutral,Neutral,Anger,2,1,0,0.9649730920791626,0.04453502967953682,0.5411403011530638
Ses04_neutral_14_B_032,Ses04_neutral_14_B_030,Ses04_neutral_14_A_031,Anger,Anger,Neutral,2,1,0,0.29518985748291016,0.3594712018966675,0.5240371562540531
Ses04_neutral_14_B_034,Ses04_neutral_14_B_032,Ses04_neutral_14_A_031,Anger,Anger,Neutral,1,2,0,0.9893535375595093,0.036162007600069046,0.30826492980122566
Ses04_neutral_14_A_035,Ses04_neutral_14_A_031,Ses04_neutral_14_B_034,Neutral,Neutral,Anger,3,1,0,0.953389585018158,0.08823555707931519,0.3819657042622566
Ses04_neutral_14_B_036,Ses04_neutral_14_B_034,Ses04_neutral_14_A_035,Happiness,Anger,Neutral,2,1,1,0.5873388051986694,0.2881726622581482,0.4611562192440033
Ses04_neutral_14_B_037,Ses04_neutral_14_B_036,Ses04_neutral_14_A_035,Happiness,Happiness,Neutral,1,2,0,0.9415769577026367,0.03652915358543396,0.21906211227178574
Ses04_neutral_14_A_039,Ses04_neutral_14_A_035,Ses04_neutral_14_B_037,Neutral,Neutral,Happiness,3,1,0,0.39180874824523926,1.1482458114624023,0.6332886498421431
Ses04_neutral_14_A_040,Ses04_neutral_14_A_039,Ses04_neutral_14_B_037,Neutral,Neutral,Happiness,1,2,0,0.9882668256759644,0.028716735541820526,0.20660573989152908
Ses04_neutral_14_B_041,Ses04_neutral_14_B_037,Ses04_neutral_14_A_040,Happiness,Happiness,Neutral,3,1,0,0.5364598035812378,0.25546160340309143,0.3674931302666664
Ses04_neutral_14_A_042,Ses04_neutral_14_A_040,Ses04_neutral_14_B_041,Neutral,Neutral,Happiness,2,1,0,0.6803780198097229,0.18730756640434265,0.3796054720878601
Ses04_neutral_14_B_043,Ses04_neutral_14_B_041,Ses04_neutral_14_A_042,Happiness,Happiness,Neutral,2,1,0,0.562426745891571,0.31578201055526733,0.114488884806633
Ses04_neutral_14_B_044,Ses04_neutral_14_B_043,Ses04_neutral_14_A_042,Happiness,Happiness,Neutral,1,2,0,0.9908056855201721,0.02268252708017826,0.2550053894519806
Ses04_neutral_14_A_045,Ses04_neutral_14_A_042,Ses04_neutral_14_B_044,Neutral,Neutral,Happiness,3,1,0,0.6663901209831238,0.35794082283973694,0.340997651219368
Ses04_neutral_14_A_049,Ses04_neutral_14_A_045,Ses04_neutral_14_B_044,Neutral,Neutral,Happiness,1,2,0,0.879924476146698,0.17747493088245392,0.3489489406347275
Ses04_neutral_14_B_050,Ses04_neutral_14_B_044,Ses04_neutral_14_A_049,Neutral,Happiness,Neutral,3,1,1,0.9146584272384644,0.05818857252597809,0.3967478293925524
Ses04_neutral_14_B_051,Ses04_neutral_14_B_050,Ses04_neutral_14_A_049,Happiness,Neutral,Neutral,1,2,1,0.9931750297546387,0.006835515610873699,0.2150968834757805
Ses04_neutral_14_A_052,Ses04_neutral_14_A_049,Ses04_neutral_14_B_051,Neutral,Neutral,Happiness,3,1,0,0.854969322681427,0.10107477009296417,0.2212601900100708
