center,target,opposite,center_label,target_label,opposite_label,target_dist,opposite_dist,self_emo_shift,self_time_dur,closest_time_dur,cosine_similarity,kl_divergence,earth_mover_dist
Ses04F_impro03_M018,Ses04F_impro03_M014,Ses04F_impro03_F018,neu,hap,hap,4,1,1,19.290000000000006,13.379999999999995,0.9015559444401251,0.12517800507475366,1.298002302646637
Ses04F_impro03_M019,Ses04F_impro03_M018,Ses04F_impro03_F018,neu,neu,hap,1,2,0,1.5600000000000023,1.5600000000000023,0.9977165561779965,0.018743552175307945,0.5031361877918243
Ses04F_impro03_M020,Ses04F_impro03_M019,Ses04F_impro03_F018,neu,neu,hap,1,3,0,5.25,5.25,0.9746035999741881,0.23283706027467396,0.5935679078102112
Ses04F_impro03_M021,Ses04F_impro03_M020,Ses04F_impro03_F018,neu,neu,hap,1,4,0,9.030000000000001,9.030000000000001,0.7995060747989104,0.30744029065872736,1.3154847621917725
Ses04F_impro03_M027,Ses04F_impro03_M021,Ses04F_impro03_F018,neu,neu,hap,1,5,0,28.13000000000001,28.13000000000001,0.7767018010902389,1.312890148961102,1.2284243702888489
Ses04F_impro03_M028,Ses04F_impro03_M027,Ses04F_impro03_F018,neu,neu,hap,1,6,0,3.609999999999985,3.609999999999985,0.8024604048391819,0.24098810254855657,0.7284730151295662
Ses04F_impro03_M029,Ses04F_impro03_M028,Ses04F_impro03_F018,neu,neu,hap,1,7,0,1.7700000000000102,1.7700000000000102,0.5144242992028246,1.8254344453685871,0.3579239919781685
Ses04F_impro03_M030,Ses04F_impro03_M029,Ses04F_impro03_F018,neu,neu,hap,1,8,0,2.2657999999999845,2.2657999999999845,0.5385545105643024,2.227024773547132,0.8657471686601639
Ses04F_impro03_M031,Ses04F_impro03_M030,pad,neu,neu,pad,1,None,0,3.6341999999999928,3.6341999999999928,0.5209080847438473,0.542019957408544,0.596059039235115
Ses04F_impro03_F034,pad,Ses04F_impro03_M031,hap,pad,neu,None,1,0,None,0.5600000000000023,None,None,None
Ses04F_impro03_M032,Ses04F_impro03_M031,Ses04F_impro03_F034,neu,neu,hap,2,1,0,5.390000000000015,4.8300000000000125,0.9273718615415929,0.03206901514996457,0.5764496773481369
Ses04F_impro03_M033,Ses04F_impro03_M032,Ses04F_impro03_F034,neu,neu,hap,1,2,0,10.25,10.25,0.7071931183824143,0.11076515637925435,0.7476348802447319
Ses04F_impro03_F036,Ses04F_impro03_F034,Ses04F_impro03_M033,hap,hap,neu,3,1,0,25.360000000000014,10.280000000000001,-0.7960718152723545,2.601438557472055,0.43017753027379513
Ses04F_impro03_M034,Ses04F_impro03_M033,Ses04F_impro03_F036,neu,neu,hap,2,1,0,11.009999999999991,0.7299999999999898,0.9581968246413148,0.32032313536203805,0.21951907873153687
Ses04F_impro03_F038,Ses04F_impro03_F036,Ses04F_impro03_M034,hap,hap,neu,2,1,0,2.930000000000007,2.200000000000017,0.7134169715607304,0.4882388412404876,0.4526282846927643
Ses04F_impro03_M035,Ses04F_impro03_M034,Ses04F_impro03_F038,neu,neu,hap,2,1,0,5.849999999999994,3.6499999999999773,0.8950492238847221,0.1402890267417811,0.89297716319561
Ses04F_impro03_M036,Ses04F_impro03_M035,Ses04F_impro03_F038,hap,neu,hap,1,2,1,3.920000000000016,3.920000000000016,0.6915956063348236,1.3304182124794117,1.5416220724582672
Ses04F_impro03_F040,Ses04F_impro03_F038,Ses04F_impro03_M036,hap,hap,hap,3,1,0,11.469999999999999,3.9000000000000057,0.6098843913059406,0.26792031097868774,1.0019025281071663
Ses04F_impro03_M037,Ses04F_impro03_M036,Ses04F_impro03_F040,hap,hap,hap,2,1,0,4.219999999999999,0.3199999999999932,0.8367699098777214,0.47057216332391644,1.526301383972168
Ses04F_impro03_F041,Ses04F_impro03_F040,Ses04F_impro03_M037,hap,hap,hap,2,1,0,3.509999999999991,3.1899999999999977,0.9196600671833425,0.029568381567144152,0.6830540224909782
Ses04F_impro03_M038,Ses04F_impro03_M037,Ses04F_impro03_F041,hap,hap,hap,2,1,0,4.349999999999994,1.1599999999999966,0.8766365418238876,1.0593985969325899,0.9946786686778069
Ses04F_impro03_F042,Ses04F_impro03_F041,Ses04F_impro03_M038,hap,hap,hap,2,1,0,1.6699999999999875,0.5099999999999909,0.9807633659587122,0.008248254114425991,0.7756310105323792
Ses04F_impro03_M039,Ses04F_impro03_M038,Ses04F_impro03_F042,hap,hap,hap,2,1,0,3.3400000000000034,2.8300000000000125,0.913839702061193,0.35028850041759246,1.0202903971076012
Ses04F_impro03_F043,Ses04F_impro03_F042,Ses04F_impro03_M039,hap,hap,hap,2,1,0,5.560000000000002,2.7299999999999898,0.8607329716341046,0.08635892822594551,0.5696152001619339
Ses04F_impro03_M040,Ses04F_impro03_M039,Ses04F_impro03_F043,hap,hap,hap,2,1,0,5.699999999999989,2.969999999999999,0.7183195880597093,2.341421647305989,0.12216835469007492
Ses04F_impro03_F044,Ses04F_impro03_F043,Ses04F_impro03_M040,hap,hap,hap,2,1,0,7.710000000000008,4.740000000000009,0.9601811622126897,0.01456073322112787,0.26893389970064163
Ses04F_impro03_M041,Ses04F_impro03_M040,Ses04F_impro03_F044,hap,hap,hap,2,1,0,4.930000000000007,0.18999999999999773,0.942289724298066,0.38076822477408934,0.7745049893856049
Ses04F_impro03_M042,Ses04F_impro03_M041,Ses04F_impro03_F044,hap,hap,hap,1,2,0,2.421800000000019,2.421800000000019,0.9533083686874213,0.17053791374833285,0.45177191495895386
Ses04F_impro03_F045,Ses04F_impro03_F044,Ses04F_impro03_M042,hap,hap,hap,3,1,0,6.740000000000009,4.1281999999999925,0.9680685324631558,0.027956611707002765,0.37413807958364487
Ses04F_impro03_M043,Ses04F_impro03_M042,Ses04F_impro03_F045,hap,hap,hap,2,1,0,4.9380999999999915,0.809899999999999,0.9902902147911895,0.059158072796496756,0.28047025203704834
Ses04F_impro03_F047,Ses04F_impro03_F045,Ses04F_impro03_M043,hap,hap,hap,2,1,0,18.5,17.6901,0.9320509697151877,0.015986140977201246,0.5128830820322037
Ses04F_impro03_M047,Ses04F_impro03_M043,Ses04F_impro03_F047,neu,hap,hap,2,1,1,25.15010000000001,7.460000000000008,0.9400435888854419,0.12027899123502794,1.0756687298417091
Ses04F_impro03_F048,Ses04F_impro03_F047,Ses04F_impro03_M047,hap,hap,neu,2,1,0,9.43999999999997,1.9799999999999613,0.8067704980243603,0.19540054977986163,0.4928334802389145
Ses04F_impro03_F050,Ses04F_impro03_F048,Ses04F_impro03_M047,hap,hap,neu,1,2,0,9.0,9.0,0.6421374834126409,0.15321533209276708,0.5078393369913101
Ses04F_impro03_F051,Ses04F_impro03_F050,Ses04F_impro03_M047,hap,hap,neu,1,3,0,6.108200000000011,6.108200000000011,0.9127795455845901,0.06593457698168312,0.7343561351299286
Ses04F_impro03_F052,Ses04F_impro03_F051,Ses04F_impro03_M047,hap,hap,neu,1,4,0,5.841800000000035,5.841800000000035,0.9873966130906837,0.0023750513553365544,0.2647198885679245
Ses04F_impro04_F000,pad,pad,neu,pad,pad,None,None,0,None,None,None,None,None
Ses04F_impro04_M001,pad,Ses04F_impro04_F000,neu,pad,neu,None,1,0,None,13.700000000000001,None,None,None
Ses04F_impro04_M002,Ses04F_impro04_M001,Ses04F_impro04_F000,neu,neu,neu,1,2,0,20.77,20.77,0.9283875511989225,0.019033756148985975,0.6435085982084274
Ses04F_impro04_M003,Ses04F_impro04_M002,Ses04F_impro04_F000,neu,neu,neu,1,3,0,6.899999999999999,6.899999999999999,0.9810007093390223,0.019960821289898803,0.6267561912536621
Ses04F_impro04_M004,Ses04F_impro04_M003,Ses04F_impro04_F000,neu,neu,neu,1,4,0,4.859999999999999,4.859999999999999,0.925485380668583,0.1017387579548984,0.7599892318248749
Ses04F_impro04_M005,Ses04F_impro04_M004,Ses04F_impro04_F000,neu,neu,neu,1,5,0,9.399999999999999,9.399999999999999,0.9739973799870622,0.0169545549529427,0.6411355882883072
Ses04F_impro04_F005,Ses04F_impro04_F000,Ses04F_impro04_M005,ang,neu,neu,6,1,1,57.8,2.1700000000000017,-0.11973159486060297,1.7481294582528804,0.5136038567870855
Ses04F_impro04_M006,Ses04F_impro04_M005,Ses04F_impro04_F005,neu,neu,ang,2,1,0,7.040000000000006,4.8700000000000045,0.9568359378409856,0.024564466726214325,0.6825011223554611
Ses04F_impro04_F006,Ses04F_impro04_F005,Ses04F_impro04_M006,ang,ang,neu,2,1,0,7.659999999999997,2.789999999999992,0.8891531831448151,0.06164213251010005,0.4382836278527975
Ses04F_impro04_M007,Ses04F_impro04_M006,Ses04F_impro04_F006,neu,neu,ang,2,1,0,3.0999999999999943,0.3100000000000023,0.9682285816782286,0.00618966468413479,0.7032669484615326
Ses04F_impro04_M008,Ses04F_impro04_M007,Ses04F_impro04_F006,neu,neu,ang,1,2,0,1.9300000000000068,1.9300000000000068,0.9900698607737684,0.0011890869850684058,0.3512517809867859
Ses04F_impro04_M009,Ses04F_impro04_M008,Ses04F_impro04_F006,neu,neu,ang,1,3,0,4.719999999999999,4.719999999999999,0.959660009903669,0.010182986866346867,0.8273961842060089
Ses04F_impro04_F008,Ses04F_impro04_F006,Ses04F_impro04_M009,ang,ang,neu,4,1,0,12.77000000000001,5.810000000000002,0.9285992061887289,0.02493910436810585,0.6866674274206161
Ses04F_impro04_F011,Ses04F_impro04_F008,Ses04F_impro04_M009,ang,ang,neu,1,2,0,24.559999999999988,24.559999999999988,0.9691758204621933,0.009491396048585655,0.26726042479276657
Ses04F_impro04_M013,Ses04F_impro04_M009,Ses04F_impro04_F011,neu,neu,ang,3,1,0,32.42,2.0500000000000114,0.9038274254405465,0.006936654321509186,0.748301088809967
Ses04F_impro04_M014,Ses04F_impro04_M013,Ses04F_impro04_F011,neu,neu,ang,1,2,0,8.719999999999999,8.719999999999999,0.9716863424362091,0.0013984680382102834,0.2568659782409668
Ses04F_impro04_F013,Ses04F_impro04_F011,Ses04F_impro04_M014,ang,ang,neu,3,1,0,11.260000000000005,0.4899999999999949,0.8209555789546065,0.06566266906814164,0.7596740797162056
Ses04F_impro04_M015,Ses04F_impro04_M014,Ses04F_impro04_F013,neu,neu,ang,2,1,0,4.049999999999983,3.559999999999988,0.9888268050272202,0.056871932492457346,0.9930337071418762
Ses04F_impro04_F014,Ses04F_impro04_F013,Ses04F_impro04_M015,ang,ang,neu,2,1,0,7.079999999999998,3.5200000000000102,0.9681472845938248,0.13878110191692647,0.9892264008522034
Ses04F_impro04_F015,Ses04F_impro04_F014,Ses04F_impro04_M015,ang,ang,neu,1,2,0,1.960000000000008,1.960000000000008,0.9275543550180424,0.0719130108732617,0.7437850534915924
Ses04F_impro04_M016,Ses04F_impro04_M015,Ses04F_impro04_F015,neu,neu,ang,3,1,0,8.79000000000002,3.3100000000000023,0.9589237900011376,0.006800952947096052,0.49356813728809357
Ses04F_impro04_F016,Ses04F_impro04_F015,Ses04F_impro04_M016,ang,ang,neu,2,1,0,6.639999999999986,3.329999999999984,0.9073588740897517,0.05996366545259654,0.7212980762124062
Ses04F_impro04_M017,Ses04F_impro04_M016,Ses04F_impro04_F016,neu,neu,ang,2,1,0,3.6999999999999886,0.37000000000000455,0.9433655897912461,0.015031700416988175,0.5156178325414658
Ses04F_impro04_F017,Ses04F_impro04_F016,Ses04F_impro04_M017,ang,ang,neu,2,1,0,2.0700000000000216,1.700000000000017,0.9995366745537179,0.029917275645415225,0.5504035279154778
Ses04F_impro04_F018,Ses04F_impro04_F017,Ses04F_impro04_M017,ang,ang,neu,1,2,0,3.7399999999999807,3.7399999999999807,0.995577616141071,0.001258086749286085,0.24420607089996338
Ses04F_impro04_M018,Ses04F_impro04_M017,Ses04F_impro04_F018,neu,neu,ang,3,1,0,11.990000000000009,6.550000000000011,0.9982017764460245,0.0009521129948259826,0.16952118277549744
Ses04F_impro04_M019,Ses04F_impro04_M018,Ses04F_impro04_F018,neu,neu,ang,1,2,0,7.949999999999989,7.949999999999989,0.9831230514125575,0.0009081929546673449,0.47108516097068787
Ses04F_impro04_M020,Ses04F_impro04_M019,Ses04F_impro04_F018,neu,neu,ang,1,3,0,5.5800000000000125,5.5800000000000125,0.9172282989485252,0.09266790701872436,0.8038286995142698
Ses04F_impro04_M021,Ses04F_impro04_M020,Ses04F_impro04_F018,neu,neu,ang,1,4,0,4.109999999999985,4.109999999999985,0.968859415086015,0.09486508727695468,0.7150108087807894
Ses04F_impro04_M022,Ses04F_impro04_M021,Ses04F_impro04_F018,neu,neu,ang,1,5,0,5.7900000000000205,5.7900000000000205,0.8335791816477007,0.028853501652881284,1.0113775879144669
Ses04F_impro04_M023,Ses04F_impro04_M022,Ses04F_impro04_F018,neu,neu,ang,1,6,0,6.589999999999975,6.589999999999975,0.9592761530513113,0.012020475024132072,0.3884158581495285
Ses04F_impro04_F025,Ses04F_impro04_F018,Ses04F_impro04_M023,ang,ang,neu,7,1,0,51.23000000000002,14.660000000000025,0.3847107520335534,3.454704851879281,0.7204300239682198
Ses04F_impro04_M026,Ses04F_impro04_M023,Ses04F_impro04_F025,neu,neu,ang,2,1,0,26.640000000000015,11.97999999999999,0.9849297420945639,0.02010046630322182,0.3881968855857849
Ses04F_impro04_M028,Ses04F_impro04_M026,Ses04F_impro04_F025,neu,neu,ang,1,2,0,12.75,12.75,0.8680709105122548,0.08974639900355298,1.091944009065628
Ses04F_impro04_F030,Ses04F_impro04_F025,Ses04F_impro04_M028,ang,ang,neu,3,1,0,39.47999999999999,14.75,0.4451173322880506,2.200047231601924,1.8156926110386848
Ses04F_impro04_M030,Ses04F_impro04_M028,Ses04F_impro04_F030,neu,neu,ang,2,1,0,18.090000000000003,3.3400000000000034,0.9602841421989072,0.03054103585822696,0.5970835946500301
Ses04F_impro04_M031,Ses04F_impro04_M030,Ses04F_impro04_F030,neu,neu,ang,1,2,0,2.9899999999999807,2.9899999999999807,0.9631272572091016,0.017188117759406683,0.4495459161698818
Ses04F_impro04_F031,Ses04F_impro04_F030,Ses04F_impro04_M031,ang,ang,neu,3,1,0,7.719999999999999,1.3900000000000148,0.9856553421638792,0.15197507035337154,1.6703569814562798
Ses04F_impro04_M033,Ses04F_impro04_M031,Ses04F_impro04_F031,neu,neu,ang,2,1,0,9.740000000000009,8.349999999999994,0.9402880143543877,0.00914768089937688,0.14384149014949799
Ses04F_impro05_F004,pad,pad,ang,pad,pad,None,None,0,None,None,None,None,None
Ses04F_impro05_F005,Ses04F_impro05_F004,pad,ang,ang,pad,1,None,0,2.210000000000001,2.210000000000001,0.9631527231730608,0.08304746873296724,1.0314502865076065
Ses04F_impro05_F006,Ses04F_impro05_F005,pad,ang,ang,pad,1,None,0,3.3999999999999986,3.3999999999999986,0.9537310772731374,0.14086582358151967,0.9144000709056854
Ses04F_impro05_F008,Ses04F_impro05_F006,pad,ang,ang,pad,1,None,0,23.430000000000007,23.430000000000007,0.8870572030050976,0.03642243696516375,0.6852473467588425
Ses04F_impro05_F009,Ses04F_impro05_F008,pad,ang,ang,pad,1,None,0,3.519999999999996,3.519999999999996,0.8972933018902798,0.037081800984021134,1.0555970519781113
Ses04F_impro05_F010,Ses04F_impro05_F009,pad,ang,ang,pad,1,None,0,24.069999999999993,24.069999999999993,0.9776787414718277,0.02196577051283429,0.6291058491915464
Ses04F_impro05_F011,Ses04F_impro05_F010,pad,ang,ang,pad,1,None,0,8.13000000000001,8.13000000000001,0.9881140413001966,0.004384242804208989,0.7193515617400408
Ses04F_impro05_F012,Ses04F_impro05_F011,pad,ang,ang,pad,1,None,0,19.17,19.17,0.984092463485589,0.003137958098059386,1.1347885876893997
Ses04F_impro05_F013,Ses04F_impro05_F012,pad,ang,ang,pad,1,None,0,16.340000000000003,16.340000000000003,0.991532668806746,0.00042469144418530436,0.534019336104393
Ses04F_impro05_F014,Ses04F_impro05_F013,pad,ang,ang,pad,1,None,0,5.6200000000000045,5.6200000000000045,0.9922675033993934,0.0004092444273746241,0.42004837840795517
Ses04F_impro05_F015,Ses04F_impro05_F014,pad,ang,ang,pad,1,None,0,11.399999999999977,11.399999999999977,0.989440337148449,0.0018102590812528905,0.6521352604031563
Ses04F_impro05_F016,Ses04F_impro05_F015,pad,ang,ang,pad,1,None,0,10.140000000000015,10.140000000000015,0.999137483491253,0.0014453572252751754,0.6839061975479126
Ses04F_impro05_F017,Ses04F_impro05_F016,pad,ang,ang,pad,1,None,0,2.0600000000000023,2.0600000000000023,0.9929152815857416,0.0003453612154216659,0.6815076023340225
Ses04F_impro05_F018,Ses04F_impro05_F017,pad,ang,ang,pad,1,None,0,5.989999999999981,5.989999999999981,0.9773600074940836,0.0004302633003665989,0.43048159778118134
Ses04F_impro05_F019,Ses04F_impro05_F018,pad,ang,ang,pad,1,None,0,4.300000000000011,4.300000000000011,0.9996923307679004,0.0001288133724318916,0.3425390422344208
Ses04F_impro06_M000,pad,pad,sad,pad,pad,None,None,0,None,None,None,None,None
Ses04F_impro06_F000,pad,Ses04F_impro06_M000,sad,pad,sad,None,1,0,None,11.8321,None,None,None
Ses04F_impro06_M001,Ses04F_impro06_M000,Ses04F_impro06_F000,sad,sad,sad,2,1,0,19.416999999999998,7.5848999999999975,0.9210368887935533,0.08318673189743181,0.5031980499625206
Ses04F_impro06_F001,Ses04F_impro06_F000,Ses04F_impro06_M001,sad,sad,sad,2,1,0,31.7549,24.17,0.9274255992644427,0.03017117448214527,0.7080202661454678
Ses04F_impro06_M002,Ses04F_impro06_M001,Ses04F_impro06_F001,sad,sad,sad,2,1,0,36.02,11.850000000000001,0.9335233861589093,0.3769223152758647,0.4194444417953491
Ses04F_impro06_F002,Ses04F_impro06_F001,Ses04F_impro06_M002,sad,sad,sad,2,1,0,22.797900000000006,10.947900000000004,0.9999925862054324,0.01211181662756236,0.4785417318344116
Ses04F_impro06_M003,Ses04F_impro06_M002,Ses04F_impro06_F002,sad,sad,sad,2,1,0,33.510000000000005,22.5621,0.9899313027597847,0.022568812993694856,0.45665818452835083
Ses04F_impro06_M004,Ses04F_impro06_M003,Ses04F_impro06_F002,neu,sad,sad,1,2,1,2.239999999999995,2.239999999999995,0.8980578357133229,0.2701110645005661,1.3733555278740823
Ses04F_impro06_M005,Ses04F_impro06_M004,Ses04F_impro06_F002,sad,neu,sad,1,3,1,6.760000000000005,6.760000000000005,0.8903330070848847,0.1547643441398209,0.4770068288780749
Ses04F_impro06_F003,Ses04F_impro06_F002,Ses04F_impro06_M005,sad,sad,sad,4,1,0,33.57209999999999,2.009999999999991,0.9969451101552724,0.03103447102145001,0.5383019000291824
Ses04F_impro06_M006,Ses04F_impro06_M005,Ses04F_impro06_F003,neu,sad,sad,2,1,1,4.019999999999996,2.010000000000005,0.9883453340329187,0.002543615706646016,0.088712427765131
Ses04F_impro06_M007,Ses04F_impro06_M006,Ses04F_impro06_F003,neu,neu,sad,1,2,0,4.259999999999991,4.259999999999991,0.8207730934715882,0.07128143532648488,0.2253350168466568
Ses04F_impro06_F004,Ses04F_impro06_F003,Ses04F_impro06_M007,sad,sad,neu,3,1,0,11.420000000000002,5.150000000000006,0.9968763589131135,0.006615035780072241,0.2806789129972458
Ses04F_impro06_F005,Ses04F_impro06_F004,Ses04F_impro06_M007,sad,sad,neu,1,2,0,16.040000000000006,16.040000000000006,0.9668735145607457,0.012883243340629815,0.4758928418159485
Ses04F_impro06_M008,Ses04F_impro06_M007,Ses04F_impro06_F005,sad,neu,sad,3,1,1,36.86,15.669999999999987,0.9769569151666182,0.12087282639437062,0.7231143712997437
Ses04F_impro06_F006,Ses04F_impro06_F005,Ses04F_impro06_M008,sad,sad,sad,2,1,0,18.090000000000003,2.420000000000016,0.9926152483461739,0.0003697315175562226,0.33684857189655304
Ses04F_impro06_M009,Ses04F_impro06_M008,Ses04F_impro06_F006,sad,sad,sad,2,1,0,5.694000000000017,3.274000000000001,0.9734299594235996,0.03226891667245624,0.14460070058703423
Ses04F_impro06_M010,Ses04F_impro06_M009,Ses04F_impro06_F006,sad,sad,sad,1,2,0,15.775999999999982,15.775999999999982,0.9626389136102305,0.021095168202546782,0.37560509517788887
Ses04F_impro06_F007,Ses04F_impro06_F006,Ses04F_impro06_M010,sad,sad,sad,3,1,0,27.47999999999999,8.430000000000007,0.9898160167167633,0.016222580841133802,0.6274061361327767
Ses04F_impro06_M011,Ses04F_impro06_M010,Ses04F_impro06_F007,sad,sad,sad,2,1,0,15.099999999999994,6.6699999999999875,0.988998393052831,0.0196692618402868,0.3614082932472229
Ses04F_impro06_F008,Ses04F_impro06_F007,Ses04F_impro06_M011,hap,sad,sad,2,1,1,13.469999999999999,6.800000000000011,0.9671229058601506,0.14324779499427537,0.8148632058873773
Ses04F_impro06_M012,Ses04F_impro06_M011,Ses04F_impro06_F008,neu,sad,hap,2,1,1,14.550000000000011,7.75,0.8976362254857619,0.4047735660144638,0.7643952332437038
Ses04F_impro06_F009,Ses04F_impro06_F008,Ses04F_impro06_M012,hap,hap,neu,2,1,0,8.810000000000002,1.0600000000000023,0.8210085115159814,0.5559387453038462,0.33372417092323303
Ses04F_impro06_M013,Ses04F_impro06_M012,Ses04F_impro06_F009,sad,neu,hap,2,1,1,2.5800000000000125,1.5200000000000102,0.737657086943856,0.3928793874435842,0.43923700600862503
Ses04F_impro06_F010,Ses04F_impro06_F009,Ses04F_impro06_M013,sad,hap,sad,2,1,1,16.879999999999995,15.359999999999985,0.5963691575616719,0.9153409979436751,1.5772936381399632
Ses04F_impro06_M014,Ses04F_impro06_M013,Ses04F_impro06_F010,sad,sad,sad,2,1,0,17.039999999999992,1.6800000000000068,0.5716589005179915,1.1782911620074386,0.9481618739664555
Ses04F_impro07_M000,pad,pad,neu,pad,pad,None,None,0,None,None,None,None,None
Ses04F_impro07_F000,pad,Ses04F_impro07_M000,hap,pad,neu,None,1,0,None,2.4299999999999997,None,None,None
Ses04F_impro07_M001,Ses04F_impro07_M000,Ses04F_impro07_F000,hap,neu,hap,2,1,1,4.21,1.7800000000000002,0.9779689614540955,0.13936478826539395,0.44224268198013306
Ses04F_impro07_F001,Ses04F_impro07_F000,Ses04F_impro07_M001,hap,hap,hap,2,1,0,2.7800000000000002,1.0,0.9669092904425918,0.028643919052646554,0.46699902415275574
Ses04F_impro07_F002,Ses04F_impro07_F001,Ses04F_impro07_M001,hap,hap,hap,1,2,0,2.4300000000000006,2.4300000000000006,0.7288665934185121,0.5615257979304259,2.2095451951026917
Ses04F_impro07_F003,Ses04F_impro07_F002,Ses04F_impro07_M001,hap,hap,hap,1,3,0,2.129999999999999,2.129999999999999,0.9846481910370144,0.01544190996503855,0.7396374642848969
Ses04F_impro07_F004,Ses04F_impro07_F003,Ses04F_impro07_M001,hap,hap,hap,1,4,0,3.983900000000002,3.983900000000002,0.988455641692481,0.002559351828046533,0.45022180676460266
Ses04F_impro07_M005,Ses04F_impro07_M001,Ses04F_impro07_F004,hap,hap,hap,5,1,0,12.07,2.5260999999999996,0.7559040561738846,0.5155131287351432,1.613772286567837
Ses04F_impro07_F005,Ses04F_impro07_F004,Ses04F_impro07_M005,hap,hap,hap,2,1,0,3.5760999999999967,1.0499999999999972,0.9978675126679493,0.00013074705917777814,0.18436767160892487
Ses04F_impro07_M006,Ses04F_impro07_M005,Ses04F_impro07_F005,hap,hap,hap,2,1,0,4.299999999999997,3.25,0.9878152392332568,0.002515355116510904,0.45327542861923575
Ses04F_impro07_F006,Ses04F_impro07_F005,Ses04F_impro07_M006,hap,hap,hap,2,1,0,4.640000000000001,1.3900000000000006,0.9917514605504327,0.0036923711360597644,1.1708180159330368
Ses04F_impro07_F007,Ses04F_impro07_F006,Ses04F_impro07_M006,hap,hap,hap,1,2,0,7.989999999999998,7.989999999999998,0.9827009399648602,0.0022567998284889782,1.0557851493358612
Ses04F_impro07_F008,Ses04F_impro07_F007,Ses04F_impro07_M006,hap,hap,hap,1,3,0,3.0,3.0,0.9960748617244377,0.0004036147459728426,0.30384722352027893
Ses04F_impro07_F009,Ses04F_impro07_F008,Ses04F_impro07_M006,hap,hap,hap,1,4,0,3.75,3.75,0.9752638656160023,0.003830178327010576,0.5432554483413696
Ses04F_impro07_M009,Ses04F_impro07_M006,Ses04F_impro07_F009,neu,hap,hap,5,1,1,17.860000000000003,1.730000000000004,0.9105949650037781,0.3907335043227325,1.027671605348587
Ses04F_impro07_F010,Ses04F_impro07_F009,Ses04F_impro07_M009,hap,hap,neu,2,1,0,4.310000000000002,2.5799999999999983,0.9922578087991766,0.008118363282303337,0.5713677108287811
Ses04F_impro07_F011,Ses04F_impro07_F010,Ses04F_impro07_M009,hap,hap,neu,1,2,0,4.619999999999997,4.619999999999997,0.9489233463191578,0.012235842204047742,0.6772024184465408
Ses04F_impro07_F012,Ses04F_impro07_F011,Ses04F_impro07_M009,hap,hap,neu,1,3,0,2.470000000000006,2.470000000000006,0.994109988293904,0.001105290533891837,0.232212632894516
Ses04F_impro07_F013,Ses04F_impro07_F012,Ses04F_impro07_M009,hap,hap,neu,1,4,0,4.019999999999996,4.019999999999996,0.9520296859287459,0.008711726637232643,0.617013469338417
Ses04F_impro07_M013,Ses04F_impro07_M009,Ses04F_impro07_F013,neu,neu,hap,5,1,0,14.979999999999997,1.2899999999999991,0.9453808449884374,0.5460479485172041,0.6787064671516418
Ses04F_impro07_F014,Ses04F_impro07_F013,Ses04F_impro07_M013,hap,hap,neu,2,1,0,4.140000000000001,2.8500000000000014,0.9636737575689869,0.007155356055755618,0.577441930770874
Ses04F_impro07_F015,Ses04F_impro07_F014,Ses04F_impro07_M013,hap,hap,neu,1,2,0,7.6100000000000065,7.6100000000000065,0.937759129204947,0.04875760297909469,0.5203474517911673
Ses04F_impro07_F016,Ses04F_impro07_F015,Ses04F_impro07_M013,hap,hap,neu,1,3,0,2.519999999999996,2.519999999999996,0.9840914243571592,0.04113303763058469,0.8859201725572348
Ses04F_impro07_M016,Ses04F_impro07_M013,Ses04F_impro07_F016,neu,neu,hap,4,1,0,13.379999999999995,0.3999999999999915,0.9790135126983295,0.19164907657500163,1.2162728309631348
Ses04F_impro07_M017,Ses04F_impro07_M016,Ses04F_impro07_F016,neu,neu,hap,1,2,0,2.460000000000008,2.460000000000008,0.9963193565969948,0.05216953898167592,0.2486303448677063
Ses04F_impro07_F017,Ses04F_impro07_F016,Ses04F_impro07_M017,hap,hap,neu,3,1,0,5.920000000000002,3.0600000000000023,0.9205746005147479,0.016758688348123437,0.5577852539718151
Ses04F_impro07_M018,Ses04F_impro07_M017,Ses04F_impro07_F017,neu,neu,hap,2,1,0,4.849999999999994,1.789999999999992,0.9792057292714108,0.057166064916457406,0.6369614154100418
Ses04F_impro07_F018,Ses04F_impro07_F017,Ses04F_impro07_M018,hap,hap,neu,2,1,0,3.695299999999989,1.9052999999999969,0.9792681466828175,0.0022190335613977946,0.4733157642185688
Ses04F_impro07_M019,Ses04F_impro07_M018,Ses04F_impro07_F018,neu,neu,hap,2,1,0,5.700000000000003,3.794700000000006,0.9938102896567009,0.006974400007942367,0.48911701142787933
Ses04F_impro07_M020,Ses04F_impro07_M019,Ses04F_impro07_F018,neu,neu,hap,1,2,0,1.6700000000000017,1.6700000000000017,0.9882320564797865,0.01836827118199358,0.5142810344696045
Ses04F_impro07_M021,Ses04F_impro07_M020,Ses04F_impro07_F018,neu,neu,hap,1,3,0,6.469999999999999,6.469999999999999,0.9902922657643581,0.013456761939808833,0.4701509475708008
Ses04F_impro07_F021,Ses04F_impro07_F018,Ses04F_impro07_M021,hap,hap,neu,4,1,0,19.474700000000013,7.540000000000006,0.9490780209286116,0.07668661015208575,0.7797848358750343
Ses04F_impro07_M022,Ses04F_impro07_M021,Ses04F_impro07_F021,neu,neu,hap,2,1,0,11.11,3.569999999999993,0.9794833134780181,0.1104342212842959,1.098703145980835
