center,target,opposite,center_label,target_label,opposite_label,target_dist,opposite_dist,self_emo_shift
Ses04_happy_16_A_027,Ses04_happy_16_A_026,Ses04_happy_16_B_025,Happiness,Happiness,Neutral,1,2,0
Ses04_happy_16_A_028,Ses04_happy_16_A_027,Ses04_happy_16_B_025,Happiness,Happiness,Neutral,1,3,0
Ses04_happy_16_B_029,Ses04_happy_16_B_025,Ses04_happy_16_A_028,Neutral,Neutral,Happiness,4,1,0
Ses04_happy_16_A_030,Ses04_happy_16_A_028,Ses04_happy_16_B_029,Happiness,Happiness,Neutral,2,1,0
Ses04_happy_16_A_034,Ses04_happy_16_A_030,Ses04_happy_16_B_029,Neutral,Happiness,Neutral,1,2,1
Ses04_happy_16_A_035,Ses04_happy_16_A_034,Ses04_happy_16_B_029,Neutral,Neutral,Neutral,1,3,0
Ses04_happy_16_B_037,Ses04_happy_16_B_029,Ses04_happy_16_A_035,Happiness,Neutral,Neutral,4,1,1
Ses04_happy_16_B_039,Ses04_happy_16_B_037,Ses04_happy_16_A_035,Happiness,Happiness,Neutral,1,2,0
Ses04_happy_16_B_040,Ses04_happy_16_B_039,Ses04_happy_16_A_035,Happiness,Happiness,Neutral,1,3,0
Ses04_happy_16_B_041,Ses04_happy_16_B_040,Ses04_happy_16_A_035,Neutral,Happiness,Neutral,1,4,1
Ses04_happy_16_B_042,Ses04_happy_16_B_041,Ses04_happy_16_A_035,Neutral,Neutral,Neutral,1,5,0
Ses04_happy_16_A_043,Ses04_happy_16_A_035,Ses04_happy_16_B_042,Neutral,Neutral,Neutral,6,1,0
Ses04_happy_16_B_044,Ses04_happy_16_B_042,Ses04_happy_16_A_043,Anger,Neutral,Neutral,2,1,1
Ses04_happy_16_A_045,Ses04_happy_16_A_043,Ses04_happy_16_B_044,Neutral,Neutral,Anger,2,1,0
Ses04_happy_16_B_046,Ses04_happy_16_B_044,Ses04_happy_16_A_045,Happiness,Anger,Neutral,2,1,1
Ses04_happy_16_B_049,Ses04_happy_16_B_046,Ses04_happy_16_A_045,Happiness,Happiness,Neutral,1,2,0
Ses04_happy_16_A_050,Ses04_happy_16_A_045,Ses04_happy_16_B_049,Happiness,Neutral,Happiness,3,1,1
Ses04_happy_16_B_051,Ses04_happy_16_B_049,Ses04_happy_16_A_050,Happiness,Happiness,Happiness,2,1,0
Ses04_happy_16_A_052,Ses04_happy_16_A_050,Ses04_happy_16_B_051,Happiness,Happiness,Happiness,2,1,0
Ses04_happy_16_B_053,Ses04_happy_16_B_051,Ses04_happy_16_A_052,Neutral,Happiness,Happiness,2,1,1
Ses04_happy_16_A_055,Ses04_happy_16_A_052,Ses04_happy_16_B_053,Neutral,Happiness,Neutral,2,1,1
Ses04_happy_16_A_056,Ses04_happy_16_A_055,Ses04_happy_16_B_053,Neutral,Neutral,Neutral,1,2,0
Ses04_happy_16_B_057,Ses04_happy_16_B_053,Ses04_happy_16_A_056,Neutral,Neutral,Neutral,3,1,0
Ses04_happy_16_B_061,Ses04_happy_16_B_057,Ses04_happy_16_A_056,Neutral,Neutral,Neutral,1,2,0
Ses04_happy_16_B_062,Ses04_happy_16_B_061,Ses04_happy_16_A_056,Neutral,Neutral,Neutral,1,3,0
Ses04_happy_16_A_063,Ses04_happy_16_A_056,Ses04_happy_16_B_062,Happiness,Neutral,Neutral,4,1,1
Ses01_neutral_01_A_001,pad,pad,Neutral,pad,pad,None,None,0
Ses01_neutral_01_B_002,pad,Ses01_neutral_01_A_001,Neutral,pad,Neutral,None,1,0
Ses01_neutral_01_A_003,Ses01_neutral_01_A_001,Ses01_neutral_01_B_002,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_01_B_004,Ses01_neutral_01_B_002,Ses01_neutral_01_A_003,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_01_A_005,Ses01_neutral_01_A_003,Ses01_neutral_01_B_004,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_01_B_006,Ses01_neutral_01_B_004,Ses01_neutral_01_A_005,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_01_A_007,Ses01_neutral_01_A_005,Ses01_neutral_01_B_006,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_01_B_008,Ses01_neutral_01_B_006,Ses01_neutral_01_A_007,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_01_B_009,Ses01_neutral_01_B_008,Ses01_neutral_01_A_007,Neutral,Neutral,Neutral,1,2,0
Ses01_neutral_01_A_010,Ses01_neutral_01_A_007,Ses01_neutral_01_B_009,Happiness,Neutral,Neutral,3,1,1
Ses01_neutral_01_A_011,Ses01_neutral_01_A_010,Ses01_neutral_01_B_009,Neutral,Happiness,Neutral,1,2,1
Ses01_neutral_01_B_012,Ses01_neutral_01_B_009,Ses01_neutral_01_A_011,Neutral,Neutral,Neutral,3,1,0
Ses01_neutral_01_A_013,Ses01_neutral_01_A_011,Ses01_neutral_01_B_012,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_01_B_014,Ses01_neutral_01_B_012,Ses01_neutral_01_A_013,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_01_A_015,Ses01_neutral_01_A_013,Ses01_neutral_01_B_014,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_01_B_016,Ses01_neutral_01_B_014,Ses01_neutral_01_A_015,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_01_A_018,Ses01_neutral_01_A_015,Ses01_neutral_01_B_016,Anger,Neutral,Neutral,2,1,1
Ses01_neutral_01_A_020,Ses01_neutral_01_A_018,Ses01_neutral_01_B_016,Neutral,Anger,Neutral,1,2,1
Ses01_neutral_01_B_021,Ses01_neutral_01_B_016,Ses01_neutral_01_A_020,Neutral,Neutral,Neutral,3,1,0
Ses01_neutral_01_A_022,Ses01_neutral_01_A_020,Ses01_neutral_01_B_021,Happiness,Neutral,Neutral,2,1,1
Ses01_neutral_01_B_024,Ses01_neutral_01_B_021,Ses01_neutral_01_A_022,Neutral,Neutral,Happiness,2,1,0
Ses01_neutral_01_A_025,Ses01_neutral_01_A_022,Ses01_neutral_01_B_024,Neutral,Happiness,Neutral,2,1,1
Ses01_neutral_01_A_026,Ses01_neutral_01_A_025,Ses01_neutral_01_B_024,Neutral,Neutral,Neutral,1,2,0
Ses01_neutral_01_B_027,Ses01_neutral_01_B_024,Ses01_neutral_01_A_026,Neutral,Neutral,Neutral,3,1,0
Ses01_neutral_01_A_028,Ses01_neutral_01_A_026,Ses01_neutral_01_B_027,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_01_B_029,Ses01_neutral_01_B_027,Ses01_neutral_01_A_028,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_01_B_030,Ses01_neutral_01_B_029,Ses01_neutral_01_A_028,Neutral,Neutral,Neutral,1,2,0
Ses01_neutral_01_A_031,Ses01_neutral_01_A_028,Ses01_neutral_01_B_030,Anger,Neutral,Neutral,3,1,1
Ses01_neutral_01_A_033,Ses01_neutral_01_A_031,Ses01_neutral_01_B_030,Anger,Anger,Neutral,1,2,0
Ses01_neutral_01_A_035,Ses01_neutral_01_A_033,Ses01_neutral_01_B_030,Anger,Anger,Neutral,1,3,0
Ses01_neutral_01_B_036,Ses01_neutral_01_B_030,Ses01_neutral_01_A_035,Neutral,Neutral,Anger,4,1,0
Ses01_neutral_01_A_037,Ses01_neutral_01_A_035,Ses01_neutral_01_B_036,Anger,Anger,Neutral,2,1,0
Ses01_neutral_01_A_039,Ses01_neutral_01_A_037,Ses01_neutral_01_B_036,Anger,Anger,Neutral,1,2,0
Ses01_neutral_01_B_040,Ses01_neutral_01_B_036,Ses01_neutral_01_A_039,Neutral,Neutral,Anger,3,1,0
Ses01_neutral_01_A_041,Ses01_neutral_01_A_039,Ses01_neutral_01_B_040,Anger,Anger,Neutral,2,1,0
Ses01_neutral_01_B_042,Ses01_neutral_01_B_040,Ses01_neutral_01_A_041,Neutral,Neutral,Anger,2,1,0
Ses01_neutral_01_B_043,Ses01_neutral_01_B_042,Ses01_neutral_01_A_041,Neutral,Neutral,Anger,1,2,0
Ses01_neutral_02_A_002,pad,pad,Neutral,pad,pad,None,None,0
Ses01_neutral_02_B_003,pad,Ses01_neutral_02_A_002,Neutral,pad,Neutral,None,1,0
Ses01_neutral_02_A_004,Ses01_neutral_02_A_002,Ses01_neutral_02_B_003,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_02_B_005,Ses01_neutral_02_B_003,Ses01_neutral_02_A_004,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_02_B_006,Ses01_neutral_02_B_005,Ses01_neutral_02_A_004,Neutral,Neutral,Neutral,1,2,0
Ses01_neutral_02_A_007,Ses01_neutral_02_A_004,Ses01_neutral_02_B_006,Neutral,Neutral,Neutral,3,1,0
Ses01_neutral_02_A_009,Ses01_neutral_02_A_007,Ses01_neutral_02_B_006,Neutral,Neutral,Neutral,1,2,0
Ses01_neutral_02_A_010,Ses01_neutral_02_A_009,Ses01_neutral_02_B_006,Neutral,Neutral,Neutral,1,3,0
Ses01_neutral_02_A_011,Ses01_neutral_02_A_010,Ses01_neutral_02_B_006,Neutral,Neutral,Neutral,1,4,0
Ses01_neutral_02_B_012,Ses01_neutral_02_B_006,Ses01_neutral_02_A_011,Neutral,Neutral,Neutral,5,1,0
Ses01_neutral_02_A_013,Ses01_neutral_02_A_011,Ses01_neutral_02_B_012,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_02_B_014,Ses01_neutral_02_B_012,Ses01_neutral_02_A_013,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_02_A_015,Ses01_neutral_02_A_013,Ses01_neutral_02_B_014,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_02_A_016,Ses01_neutral_02_A_015,Ses01_neutral_02_B_014,Neutral,Neutral,Neutral,1,2,0
Ses01_neutral_02_B_017,Ses01_neutral_02_B_014,Ses01_neutral_02_A_016,Neutral,Neutral,Neutral,3,1,0
Ses01_neutral_02_B_018,Ses01_neutral_02_B_017,Ses01_neutral_02_A_016,Neutral,Neutral,Neutral,1,2,0
Ses01_neutral_02_A_019,Ses01_neutral_02_A_016,Ses01_neutral_02_B_018,Neutral,Neutral,Neutral,3,1,0
Ses01_neutral_02_B_022,Ses01_neutral_02_B_018,Ses01_neutral_02_A_019,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_02_B_023,Ses01_neutral_02_B_022,Ses01_neutral_02_A_019,Neutral,Neutral,Neutral,1,2,0
Ses01_neutral_02_A_024,Ses01_neutral_02_A_019,Ses01_neutral_02_B_023,Neutral,Neutral,Neutral,3,1,0
Ses01_neutral_02_A_025,Ses01_neutral_02_A_024,Ses01_neutral_02_B_023,Neutral,Neutral,Neutral,1,2,0
Ses01_neutral_02_B_026,Ses01_neutral_02_B_023,Ses01_neutral_02_A_025,Neutral,Neutral,Neutral,3,1,0
Ses01_neutral_02_A_027,Ses01_neutral_02_A_025,Ses01_neutral_02_B_026,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_02_B_028,Ses01_neutral_02_B_026,Ses01_neutral_02_A_027,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_02_A_029,Ses01_neutral_02_A_027,Ses01_neutral_02_B_028,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_02_B_030,Ses01_neutral_02_B_028,Ses01_neutral_02_A_029,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_02_A_031,Ses01_neutral_02_A_029,Ses01_neutral_02_B_030,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_02_B_032,Ses01_neutral_02_B_030,Ses01_neutral_02_A_031,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_02_A_033,Ses01_neutral_02_A_031,Ses01_neutral_02_B_032,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_02_B_034,Ses01_neutral_02_B_032,Ses01_neutral_02_A_033,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_02_A_035,Ses01_neutral_02_A_033,Ses01_neutral_02_B_034,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_02_A_036,Ses01_neutral_02_A_035,Ses01_neutral_02_B_034,Neutral,Neutral,Neutral,1,2,0
Ses01_neutral_02_A_037,Ses01_neutral_02_A_036,Ses01_neutral_02_B_034,Neutral,Neutral,Neutral,1,3,0
Ses01_neutral_02_B_038,Ses01_neutral_02_B_034,Ses01_neutral_02_A_037,Neutral,Neutral,Neutral,4,1,0
Ses01_neutral_02_B_039,Ses01_neutral_02_B_038,Ses01_neutral_02_A_037,Neutral,Neutral,Neutral,1,2,0
Ses01_neutral_02_A_040,Ses01_neutral_02_A_037,Ses01_neutral_02_B_039,Neutral,Neutral,Neutral,3,1,0
Ses01_neutral_02_B_041,Ses01_neutral_02_B_039,Ses01_neutral_02_A_040,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_02_A_042,Ses01_neutral_02_A_040,Ses01_neutral_02_B_041,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_02_B_043,Ses01_neutral_02_B_041,Ses01_neutral_02_A_042,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_02_A_044,Ses01_neutral_02_A_042,Ses01_neutral_02_B_043,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_02_B_045,Ses01_neutral_02_B_043,Ses01_neutral_02_A_044,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_02_A_046,Ses01_neutral_02_A_044,Ses01_neutral_02_B_045,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_02_B_047,Ses01_neutral_02_B_045,Ses01_neutral_02_A_046,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_02_A_048,Ses01_neutral_02_A_046,Ses01_neutral_02_B_047,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_02_A_049,Ses01_neutral_02_A_048,Ses01_neutral_02_B_047,Neutral,Neutral,Neutral,1,2,0
Ses01_neutral_02_A_051,Ses01_neutral_02_A_049,Ses01_neutral_02_B_047,Neutral,Neutral,Neutral,1,3,0
Ses01_neutral_02_A_052,Ses01_neutral_02_A_051,Ses01_neutral_02_B_047,Neutral,Neutral,Neutral,1,4,0
Ses01_neutral_02_B_053,Ses01_neutral_02_B_047,Ses01_neutral_02_A_052,Neutral,Neutral,Neutral,5,1,0
Ses01_neutral_02_B_054,Ses01_neutral_02_B_053,Ses01_neutral_02_A_052,Neutral,Neutral,Neutral,1,2,0
Ses01_neutral_02_B_056,Ses01_neutral_02_B_054,Ses01_neutral_02_A_052,Neutral,Neutral,Neutral,1,3,0
Ses01_neutral_02_B_058,Ses01_neutral_02_B_056,Ses01_neutral_02_A_052,Neutral,Neutral,Neutral,1,4,0
Ses01_neutral_02_A_059,Ses01_neutral_02_A_052,Ses01_neutral_02_B_058,Neutral,Neutral,Neutral,5,1,0
Ses01_neutral_02_B_060,Ses01_neutral_02_B_058,Ses01_neutral_02_A_059,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_03_A_005,pad,pad,Neutral,pad,pad,None,None,0
Ses01_neutral_03_B_006,pad,Ses01_neutral_03_A_005,Neutral,pad,Neutral,None,1,0
Ses01_neutral_03_A_007,Ses01_neutral_03_A_005,Ses01_neutral_03_B_006,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_03_B_008,Ses01_neutral_03_B_006,Ses01_neutral_03_A_007,Anger,Neutral,Neutral,2,1,1
Ses01_neutral_03_B_010,Ses01_neutral_03_B_008,Ses01_neutral_03_A_007,Anger,Anger,Neutral,1,2,0
Ses01_neutral_03_A_011,Ses01_neutral_03_A_007,Ses01_neutral_03_B_010,Neutral,Neutral,Anger,3,1,0
Ses01_neutral_03_B_012,Ses01_neutral_03_B_010,Ses01_neutral_03_A_011,Neutral,Anger,Neutral,2,1,1
Ses01_neutral_03_A_013,Ses01_neutral_03_A_011,Ses01_neutral_03_B_012,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_03_B_014,Ses01_neutral_03_B_012,Ses01_neutral_03_A_013,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_03_A_015,Ses01_neutral_03_A_013,Ses01_neutral_03_B_014,Anger,Neutral,Neutral,2,1,1
Ses01_neutral_03_A_016,Ses01_neutral_03_A_015,Ses01_neutral_03_B_014,Neutral,Anger,Neutral,1,2,1
Ses01_neutral_03_B_017,Ses01_neutral_03_B_014,Ses01_neutral_03_A_016,Neutral,Neutral,Neutral,3,1,0
Ses01_neutral_03_A_018,Ses01_neutral_03_A_016,Ses01_neutral_03_B_017,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_03_A_020,Ses01_neutral_03_A_018,Ses01_neutral_03_B_017,Neutral,Neutral,Neutral,1,2,0
Ses01_neutral_03_B_021,Ses01_neutral_03_B_017,Ses01_neutral_03_A_020,Neutral,Neutral,Neutral,3,1,0
Ses01_neutral_03_A_022,Ses01_neutral_03_A_020,Ses01_neutral_03_B_021,Anger,Neutral,Neutral,2,1,1
Ses01_neutral_03_B_023,Ses01_neutral_03_B_021,Ses01_neutral_03_A_022,Neutral,Neutral,Anger,2,1,0
Ses01_neutral_03_A_024,Ses01_neutral_03_A_022,Ses01_neutral_03_B_023,Neutral,Anger,Neutral,2,1,1
Ses01_neutral_03_A_026,Ses01_neutral_03_A_024,Ses01_neutral_03_B_023,Neutral,Neutral,Neutral,1,2,0
Ses01_neutral_03_B_027,Ses01_neutral_03_B_023,Ses01_neutral_03_A_026,Neutral,Neutral,Neutral,3,1,0
Ses01_neutral_03_A_028,Ses01_neutral_03_A_026,Ses01_neutral_03_B_027,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_03_B_029,Ses01_neutral_03_B_027,Ses01_neutral_03_A_028,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_03_A_030,Ses01_neutral_03_A_028,Ses01_neutral_03_B_029,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_03_A_032,Ses01_neutral_03_A_030,Ses01_neutral_03_B_029,Neutral,Neutral,Neutral,1,2,0
Ses01_neutral_03_B_033,Ses01_neutral_03_B_029,Ses01_neutral_03_A_032,Neutral,Neutral,Neutral,3,1,0
Ses01_neutral_03_A_035,Ses01_neutral_03_A_032,Ses01_neutral_03_B_033,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_03_A_037,Ses01_neutral_03_A_035,Ses01_neutral_03_B_033,Anger,Neutral,Neutral,1,2,1
Ses01_neutral_03_B_038,Ses01_neutral_03_B_033,Ses01_neutral_03_A_037,Neutral,Neutral,Anger,3,1,0
Ses01_neutral_03_A_039,Ses01_neutral_03_A_037,Ses01_neutral_03_B_038,Neutral,Anger,Neutral,2,1,1
Ses01_neutral_03_B_040,Ses01_neutral_03_B_038,Ses01_neutral_03_A_039,Anger,Neutral,Neutral,2,1,1
Ses01_neutral_03_A_041,Ses01_neutral_03_A_039,Ses01_neutral_03_B_040,Neutral,Neutral,Anger,2,1,0
Ses01_neutral_03_B_042,Ses01_neutral_03_B_040,Ses01_neutral_03_A_041,Anger,Anger,Neutral,2,1,0
Ses01_neutral_03_B_044,Ses01_neutral_03_B_042,Ses01_neutral_03_A_041,Anger,Anger,Neutral,1,2,0
Ses01_neutral_03_A_045,Ses01_neutral_03_A_041,Ses01_neutral_03_B_044,Neutral,Neutral,Anger,3,1,0
Ses01_neutral_03_B_046,Ses01_neutral_03_B_044,Ses01_neutral_03_A_045,Neutral,Anger,Neutral,2,1,1
Ses01_neutral_03_A_047,Ses01_neutral_03_A_045,Ses01_neutral_03_B_046,Anger,Neutral,Neutral,2,1,1
Ses01_neutral_03_B_048,Ses01_neutral_03_B_046,Ses01_neutral_03_A_047,Neutral,Neutral,Anger,2,1,0
Ses01_neutral_03_A_049,Ses01_neutral_03_A_047,Ses01_neutral_03_B_048,Neutral,Anger,Neutral,2,1,1
Ses01_neutral_03_B_050,Ses01_neutral_03_B_048,Ses01_neutral_03_A_049,Neutral,Neutral,Neutral,2,1,0
Ses01_neutral_03_B_051,Ses01_neutral_03_B_050,Ses01_neutral_03_A_049,Neutral,Neutral,Neutral,1,2,0
Ses01_neutral_03_B_053,Ses01_neutral_03_B_051,Ses01_neutral_03_A_049,Neutral,Neutral,Neutral,1,3,0
Ses01_neutral_03_A_054,Ses01_neutral_03_A_049,Ses01_neutral_03_B_053,Happiness,Neutral,Neutral,4,1,1
Ses01_neutral_03_A_058,Ses01_neutral_03_A_054,Ses01_neutral_03_B_053,Happiness,Happiness,Neutral,1,2,0
Ses01_neutral_03_B_059,Ses01_neutral_03_B_053,Ses01_neutral_03_A_058,Neutral,Neutral,Happiness,3,1,0
Ses02_neutral_05_B_001,pad,pad,Neutral,pad,pad,None,None,0
Ses02_neutral_05_A_002,pad,Ses02_neutral_05_B_001,Neutral,pad,Neutral,None,1,0
Ses02_neutral_05_B_003,Ses02_neutral_05_B_001,Ses02_neutral_05_A_002,Neutral,Neutral,Neutral,2,1,0
Ses02_neutral_05_B_005,Ses02_neutral_05_B_003,Ses02_neutral_05_A_002,Neutral,Neutral,Neutral,1,2,0
Ses02_neutral_05_B_008,Ses02_neutral_05_B_005,Ses02_neutral_05_A_002,Neutral,Neutral,Neutral,1,3,0
Ses02_neutral_05_A_009,Ses02_neutral_05_A_002,Ses02_neutral_05_B_008,Neutral,Neutral,Neutral,4,1,0
Ses02_neutral_05_B_010,Ses02_neutral_05_B_008,Ses02_neutral_05_A_009,Neutral,Neutral,Neutral,2,1,0
Ses02_neutral_05_B_011,Ses02_neutral_05_B_010,Ses02_neutral_05_A_009,Neutral,Neutral,Neutral,1,2,0
Ses02_neutral_05_A_012,Ses02_neutral_05_A_009,Ses02_neutral_05_B_011,Neutral,Neutral,Neutral,3,1,0
Ses02_neutral_05_B_013,Ses02_neutral_05_B_011,Ses02_neutral_05_A_012,Anger,Neutral,Neutral,2,1,1
Ses02_neutral_05_B_016,Ses02_neutral_05_B_013,Ses02_neutral_05_A_012,Neutral,Anger,Neutral,1,2,1
Ses02_neutral_05_A_017,Ses02_neutral_05_A_012,Ses02_neutral_05_B_016,Neutral,Neutral,Neutral,3,1,0
Ses02_neutral_05_B_018,Ses02_neutral_05_B_016,Ses02_neutral_05_A_017,Anger,Neutral,Neutral,2,1,1
Ses02_neutral_05_B_020,Ses02_neutral_05_B_018,Ses02_neutral_05_A_017,Neutral,Anger,Neutral,1,2,1
Ses02_neutral_05_B_022,Ses02_neutral_05_B_020,Ses02_neutral_05_A_017,Anger,Neutral,Neutral,1,3,1
Ses02_neutral_05_A_023,Ses02_neutral_05_A_017,Ses02_neutral_05_B_022,Neutral,Neutral,Anger,4,1,0
Ses02_neutral_05_B_024,Ses02_neutral_05_B_022,Ses02_neutral_05_A_023,Neutral,Anger,Neutral,2,1,1
Ses02_neutral_05_A_025,Ses02_neutral_05_A_023,Ses02_neutral_05_B_024,Neutral,Neutral,Neutral,2,1,0
Ses02_neutral_05_A_027,Ses02_neutral_05_A_025,Ses02_neutral_05_B_024,Neutral,Neutral,Neutral,1,2,0
Ses02_neutral_05_B_028,Ses02_neutral_05_B_024,Ses02_neutral_05_A_027,Neutral,Neutral,Neutral,3,1,0
Ses02_neutral_05_A_029,Ses02_neutral_05_A_027,Ses02_neutral_05_B_028,Happiness,Neutral,Neutral,2,1,1
Ses02_neutral_05_B_030,Ses02_neutral_05_B_028,Ses02_neutral_05_A_029,Neutral,Neutral,Happiness,2,1,0
Ses02_neutral_05_B_031,Ses02_neutral_05_B_030,Ses02_neutral_05_A_029,Happiness,Neutral,Happiness,1,2,1
Ses02_neutral_05_A_032,Ses02_neutral_05_A_029,Ses02_neutral_05_B_031,Happiness,Happiness,Happiness,3,1,0
Ses02_neutral_05_A_033,Ses02_neutral_05_A_032,Ses02_neutral_05_B_031,Happiness,Happiness,Happiness,1,2,0
Ses02_neutral_05_B_034,Ses02_neutral_05_B_031,Ses02_neutral_05_A_033,Happiness,Happiness,Happiness,3,1,0
Ses02_neutral_05_B_035,Ses02_neutral_05_B_034,Ses02_neutral_05_A_033,Happiness,Happiness,Happiness,1,2,0
Ses02_neutral_05_A_036,Ses02_neutral_05_A_033,Ses02_neutral_05_B_035,Happiness,Happiness,Happiness,3,1,0
Ses02_neutral_05_A_037,Ses02_neutral_05_A_036,Ses02_neutral_05_B_035,Happiness,Happiness,Happiness,1,2,0
Ses02_neutral_05_A_038,Ses02_neutral_05_A_037,Ses02_neutral_05_B_035,Happiness,Happiness,Happiness,1,3,0
Ses02_neutral_05_B_039,Ses02_neutral_05_B_035,Ses02_neutral_05_A_038,Neutral,Happiness,Happiness,4,1,1
Ses02_neutral_05_A_040,Ses02_neutral_05_A_038,Ses02_neutral_05_B_039,Neutral,Happiness,Neutral,2,1,1
Ses02_neutral_05_B_041,Ses02_neutral_05_B_039,Ses02_neutral_05_A_040,Neutral,Neutral,Neutral,2,1,0
Ses02_neutral_05_A_042,Ses02_neutral_05_A_040,Ses02_neutral_05_B_041,Neutral,Neutral,Neutral,2,1,0
Ses02_neutral_05_B_043,Ses02_neutral_05_B_041,Ses02_neutral_05_A_042,Neutral,Neutral,Neutral,2,1,0
Ses02_neutral_05_A_044,Ses02_neutral_05_A_042,Ses02_neutral_05_B_043,Neutral,Neutral,Neutral,2,1,0
Ses02_neutral_05_B_045,Ses02_neutral_05_B_043,Ses02_neutral_05_A_044,Neutral,Neutral,Neutral,2,1,0
Ses02_neutral_05_B_046,Ses02_neutral_05_B_045,Ses02_neutral_05_A_044,Neutral,Neutral,Neutral,1,2,0
Ses02_neutral_05_A_047,Ses02_neutral_05_A_044,Ses02_neutral_05_B_046,Neutral,Neutral,Neutral,3,1,0
Ses02_neutral_05_A_048,Ses02_neutral_05_A_047,Ses02_neutral_05_B_046,Neutral,Neutral,Neutral,1,2,0
Ses02_neutral_05_B_049,Ses02_neutral_05_B_046,Ses02_neutral_05_A_048,Neutral,Neutral,Neutral,3,1,0
Ses02_neutral_05_A_050,Ses02_neutral_05_A_048,Ses02_neutral_05_B_049,Neutral,Neutral,Neutral,2,1,0
Ses02_neutral_05_A_052,Ses02_neutral_05_A_050,Ses02_neutral_05_B_049,Neutral,Neutral,Neutral,1,2,0
Ses02_neutral_05_B_053,Ses02_neutral_05_B_049,Ses02_neutral_05_A_052,Neutral,Neutral,Neutral,3,1,0
Ses02_neutral_05_A_054,Ses02_neutral_05_A_052,Ses02_neutral_05_B_053,Neutral,Neutral,Neutral,2,1,0
Ses02_neutral_05_A_055,Ses02_neutral_05_A_054,Ses02_neutral_05_B_053,Neutral,Neutral,Neutral,1,2,0
Ses02_neutral_05_B_056,Ses02_neutral_05_B_053,Ses02_neutral_05_A_055,Neutral,Neutral,Neutral,3,1,0
Ses02_neutral_05_B_057,Ses02_neutral_05_B_056,Ses02_neutral_05_A_055,Neutral,Neutral,Neutral,1,2,0
Ses02_neutral_05_A_059,Ses02_neutral_05_A_055,Ses02_neutral_05_B_057,Neutral,Neutral,Neutral,3,1,0
Ses02_neutral_05_B_061,Ses02_neutral_05_B_057,Ses02_neutral_05_A_059,Neutral,Neutral,Neutral,2,1,0
Ses02_neutral_05_A_062,Ses02_neutral_05_A_059,Ses02_neutral_05_B_061,Neutral,Neutral,Neutral,2,1,0
Ses02_neutral_05_B_063,Ses02_neutral_05_B_061,Ses02_neutral_05_A_062,Neutral,Neutral,Neutral,2,1,0
Ses02_neutral_05_A_064,Ses02_neutral_05_A_062,Ses02_neutral_05_B_063,Neutral,Neutral,Neutral,2,1,0
Ses02_neutral_05_B_065,Ses02_neutral_05_B_063,Ses02_neutral_05_A_064,Neutral,Neutral,Neutral,2,1,0
Ses02_neutral_05_A_066,Ses02_neutral_05_A_064,Ses02_neutral_05_B_065,Neutral,Neutral,Neutral,2,1,0
