center,target,opposite,center_label,target_label,opposite_label,target_dist,opposite_dist,self_emo_shift,cosine_similarity,kl_divergence,earth_mover_dist
Ses03M_script01_2_M004,Ses03M_script01_2_M001,Ses03M_script01_2_F001,neu,neu,ang,1,2,0,-0.3779008984565735,1.0181556940078735,0.6740078534930944
Ses03M_script01_2_M005,Ses03M_script01_2_M004,Ses03M_script01_2_F001,neu,neu,ang,1,3,0,0.5585025548934937,0.20741911232471466,0.4098850544542074
Ses03M_script01_2_F006,Ses03M_script01_2_F001,Ses03M_script01_2_M005,ang,ang,neu,4,1,0,0.36975568532943726,1.1937510967254639,0.8719074744731188
Ses03M_script01_2_M008,Ses03M_script01_2_M005,Ses03M_script01_2_F006,neu,neu,ang,2,1,0,-0.6774802207946777,1.3744250535964966,0.48723126016557217
Ses03M_script01_2_F009,Ses03M_script01_2_F006,Ses03M_script01_2_M008,ang,ang,neu,2,1,0,0.9094686508178711,0.3172335624694824,0.515269085764885
Ses03M_script01_2_F010,Ses03M_script01_2_F009,Ses03M_script01_2_M008,sad,ang,neu,1,2,1,-0.436364084482193,0.9231300354003906,0.5368331111967564
Ses03M_script01_2_F011,Ses03M_script01_2_F010,Ses03M_script01_2_M008,sad,sad,neu,1,3,0,0.543127179145813,0.10641555488109589,0.27622268348932266
Ses03M_script01_2_F012,Ses03M_script01_2_F011,Ses03M_script01_2_M008,ang,sad,neu,1,4,1,-0.11498628556728363,1.200029969215393,0.6963243000209332
Ses03M_script01_2_F015,Ses03M_script01_2_F012,Ses03M_script01_2_M008,ang,ang,neu,1,5,0,0.6104519367218018,0.7793615460395813,0.9612689912319183
Ses03M_script01_2_F017,Ses03M_script01_2_F015,Ses03M_script01_2_M008,sad,ang,neu,1,6,1,0.9857673645019531,0.05068376660346985,0.227935329079628
Ses03M_script01_2_M014,Ses03M_script01_2_M008,Ses03M_script01_2_F017,ang,neu,sad,7,1,1,0.19476374983787537,1.3304611444473267,0.657798508182168
Ses03M_script01_2_M015,Ses03M_script01_2_M014,Ses03M_script01_2_F017,ang,ang,sad,1,2,0,0.9462885856628418,0.07216574996709824,0.31099180318415165
Ses03M_script01_2_M016,Ses03M_script01_2_M015,Ses03M_script01_2_F017,ang,ang,sad,1,3,0,0.9794677495956421,0.017954722046852112,0.32728901505470276
Ses03M_script01_2_F019,Ses03M_script01_2_F017,Ses03M_script01_2_M016,sad,sad,ang,4,1,0,-0.9300814867019653,2.4441983699798584,0.3329683989286423
Ses03M_script01_2_M017,Ses03M_script01_2_M016,Ses03M_script01_2_F019,ang,ang,sad,2,1,0,0.8271584510803223,0.4205712676048279,0.7265054043382406
Ses03M_script01_3_M001,pad,pad,neu,pad,pad,None,None,0,1.0,0.0,0.0
Ses03M_script01_3_F004,pad,Ses03M_script01_3_M001,sad,pad,neu,None,1,0,1.0,0.0,0.0
Ses03M_script01_3_F006,Ses03M_script01_3_F004,Ses03M_script01_3_M001,sad,sad,neu,1,2,0,0.3417820930480957,0.26661011576652527,0.49710329808294773
Ses03M_script01_3_F007,Ses03M_script01_3_F006,Ses03M_script01_3_M001,sad,sad,neu,1,3,0,0.8482542037963867,0.06686288863420486,0.5633629187941551
Ses03M_script01_3_M004,Ses03M_script01_3_M001,Ses03M_script01_3_F007,neu,neu,sad,4,1,0,0.25320765376091003,1.5988980531692505,0.25192786380648613
Ses03M_script01_3_F008,Ses03M_script01_3_F007,Ses03M_script01_3_M004,sad,sad,neu,2,1,0,0.8686354756355286,0.1394815742969513,0.5581938996911049
Ses03M_script01_3_M008,Ses03M_script01_3_M004,Ses03M_script01_3_F008,hap,neu,sad,2,1,1,0.14012332260608673,1.351847529411316,0.3403119929134846
Ses03M_script01_3_F011,Ses03M_script01_3_F008,Ses03M_script01_3_M008,hap,sad,hap,2,1,1,0.6492466926574707,0.44859015941619873,0.12823674082756042
Ses03M_script01_3_F012,Ses03M_script01_3_F011,Ses03M_script01_3_M008,hap,hap,hap,1,2,0,0.8675973415374756,0.056130796670913696,0.25841695815324783
Ses03M_script01_3_M010,Ses03M_script01_3_M008,Ses03M_script01_3_F012,hap,hap,hap,3,1,0,0.9605128765106201,0.03669993579387665,0.3539222553372383
Ses03M_script01_3_F013,Ses03M_script01_3_F012,Ses03M_script01_3_M010,hap,hap,hap,2,1,0,0.6350317001342773,0.5940718054771423,0.3790033757686615
Ses03M_script01_3_F014,Ses03M_script01_3_F013,Ses03M_script01_3_M010,hap,hap,hap,1,2,0,0.5258773565292358,0.7185282707214355,0.40824323892593384
Ses03M_script01_3_F015,Ses03M_script01_3_F014,Ses03M_script01_3_M010,hap,hap,hap,1,3,0,0.726249098777771,0.6132416725158691,0.356332503259182
Ses03M_script01_3_M016,Ses03M_script01_3_M010,Ses03M_script01_3_F015,hap,hap,hap,4,1,0,0.6034296154975891,0.7667535543441772,0.4884204864501953
Ses03M_script01_3_F016,Ses03M_script01_3_F015,Ses03M_script01_3_M016,hap,hap,hap,2,1,0,0.9939797520637512,0.01424219086766243,0.26309944689273834
Ses03M_script01_3_F017,Ses03M_script01_3_F016,Ses03M_script01_3_M016,hap,hap,hap,1,2,0,0.873969554901123,0.07307057082653046,0.408901147544384
Ses03M_script01_3_F018,Ses03M_script01_3_F017,Ses03M_script01_3_M016,hap,hap,hap,1,3,0,0.9441308379173279,0.09625273942947388,0.26254882104694843
Ses03M_script01_3_M018,Ses03M_script01_3_M016,Ses03M_script01_3_F018,hap,hap,hap,4,1,0,0.34197765588760376,0.8182231783866882,0.45175058394670486
Ses03M_script01_3_M019,Ses03M_script01_3_M018,Ses03M_script01_3_F018,hap,hap,hap,1,2,0,0.952443540096283,0.02814038097858429,0.36685511469841003
Ses03M_script01_3_F019,Ses03M_script01_3_F018,Ses03M_script01_3_M019,hap,hap,hap,3,1,0,-0.3152122497558594,0.8770051598548889,0.5787632316350937
Ses03M_script01_3_F020,Ses03M_script01_3_F019,Ses03M_script01_3_M019,hap,hap,hap,1,2,0,0.6284867525100708,0.2914271056652069,0.430496146902442
Ses03M_script01_3_M021,Ses03M_script01_3_M019,Ses03M_script01_3_F020,hap,hap,hap,3,1,0,0.5063416957855225,0.5959665775299072,0.717514282092452
Ses03M_script01_3_F021,Ses03M_script01_3_F020,Ses03M_script01_3_M021,hap,hap,hap,2,1,0,0.5409107208251953,0.2922157049179077,0.6046646535396576
Ses03M_script01_3_M023,Ses03M_script01_3_M021,Ses03M_script01_3_F021,sad,hap,hap,2,1,1,0.7458726167678833,0.2566435933113098,0.500671036541462
Ses03M_script01_3_M027,Ses03M_script01_3_M023,Ses03M_script01_3_F021,sad,sad,hap,1,2,0,0.6648562550544739,0.23322758078575134,0.2510219309478998
Ses03M_script01_3_M028,Ses03M_script01_3_M027,Ses03M_script01_3_F021,sad,sad,hap,1,3,0,0.8049716353416443,0.17274771630764008,0.4578394517302513
Ses03M_script01_3_F029,Ses03M_script01_3_F021,Ses03M_script01_3_M028,sad,hap,sad,4,1,1,0.38250797986984253,0.6008692979812622,0.7220494076609612
Ses03M_script01_3_M029,Ses03M_script01_3_M028,Ses03M_script01_3_F029,sad,sad,sad,2,1,0,0.9896507263183594,0.0047737788408994675,0.13308493793010712
Ses03M_script01_3_F030,Ses03M_script01_3_F029,Ses03M_script01_3_M029,sad,sad,sad,2,1,0,0.9300093054771423,0.06225626915693283,0.45825962722301483
Ses03M_script01_3_M030,Ses03M_script01_3_M029,Ses03M_script01_3_F030,sad,sad,sad,2,1,0,0.9628900289535522,0.024086937308311462,0.2869988977909088
Ses03M_script01_3_M031,Ses03M_script01_3_M030,Ses03M_script01_3_F030,sad,sad,sad,1,2,0,0.9818960428237915,0.008048955351114273,0.2624382972717285
Ses03M_script01_3_M032,Ses03M_script01_3_M031,Ses03M_script01_3_F030,sad,sad,sad,1,3,0,0.9636343121528625,0.05819287896156311,0.39648833870887756
Ses03M_script01_3_M033,Ses03M_script01_3_M032,Ses03M_script01_3_F030,sad,sad,sad,1,4,0,0.9875434041023254,0.007891594432294369,0.17071235179901123
Ses03M_script01_3_M034,Ses03M_script01_3_M033,Ses03M_script01_3_F030,sad,sad,sad,1,5,0,0.9782837629318237,0.018666349351406097,0.22066345065832138
Ses03M_script01_3_M035,Ses03M_script01_3_M034,Ses03M_script01_3_F030,sad,sad,sad,1,6,0,0.979299783706665,0.02071448601782322,0.37971932254731655
Ses03M_script01_3_M036,Ses03M_script01_3_M035,Ses03M_script01_3_F030,sad,sad,sad,1,7,0,0.9852169752120972,0.004254582338035107,0.07438004016876221
Ses03M_script01_3_M037,Ses03M_script01_3_M036,Ses03M_script01_3_F030,sad,sad,sad,1,8,0,0.90472811460495,0.06452526897192001,0.286271333694458
Ses03M_script01_3_M038,Ses03M_script01_3_M037,pad,sad,sad,pad,1,None,0,0.8561947345733643,0.07650544494390488,0.2978680897504091
Ses03M_script01_3_M039,Ses03M_script01_3_M038,pad,sad,sad,pad,1,None,0,0.7093328237533569,0.37060028314590454,0.9506402909755707
Ses03M_script01_3_M040,Ses03M_script01_3_M039,pad,sad,sad,pad,1,None,0,0.3682163953781128,0.09749433398246765,0.3022405244410038
Ses03M_script01_3_M041,Ses03M_script01_3_M040,pad,sad,sad,pad,1,None,0,0.9323288798332214,0.08181844651699066,0.3068622052669525
Ses03M_script01_3_M042,Ses03M_script01_3_M041,pad,sad,sad,pad,1,None,0,0.730859637260437,0.14590688049793243,0.2291620373725891
Ses03M_script01_3_F031,pad,Ses03M_script01_3_M042,sad,pad,sad,None,1,0,1.0,0.0,0.0
Ses03M_script01_3_F033,Ses03M_script01_3_F031,Ses03M_script01_3_M042,sad,sad,sad,1,2,0,0.4966091811656952,0.6067943572998047,0.3425733968615532
Ses03M_script01_3_M045,Ses03M_script01_3_M042,Ses03M_script01_3_F033,hap,sad,sad,3,1,1,-0.3289427161216736,1.4298025369644165,0.48336053639650345
Ses03M_script01_3_F034,Ses03M_script01_3_F033,Ses03M_script01_3_M045,hap,sad,hap,2,1,1,0.6003053188323975,0.59583580493927,0.16036605834960938
Ses03M_script01_3_M046,Ses03M_script01_3_M045,Ses03M_script01_3_F034,hap,hap,hap,2,1,0,0.6622108221054077,0.660471498966217,0.45677177235484123
Ses03M_script02_1_M000,pad,pad,hap,pad,pad,None,None,0,1.0,0.0,0.0
Ses03M_script02_1_M001,Ses03M_script02_1_M000,pad,hap,hap,pad,1,None,0,0.2944265604019165,0.46235382556915283,0.6275706756860018
Ses03M_script02_1_M002,Ses03M_script02_1_M001,pad,hap,hap,pad,1,None,0,0.18474802374839783,0.26854753494262695,0.5665745083242655
Ses03M_script02_1_M003,Ses03M_script02_1_M002,pad,hap,hap,pad,1,None,0,0.2832580804824829,0.6912935376167297,0.9916001409292221
Ses03M_script02_1_M004,Ses03M_script02_1_M003,pad,hap,hap,pad,1,None,0,0.7970119714736938,0.5747368335723877,0.7940109297633171
Ses03M_script02_1_M005,Ses03M_script02_1_M004,pad,hap,hap,pad,1,None,0,0.9079487323760986,0.2526690661907196,0.5644469186663628
Ses03M_script02_1_F005,pad,Ses03M_script02_1_M005,neu,pad,hap,None,1,0,1.0,0.0,0.0
Ses03M_script02_1_M014,Ses03M_script02_1_M005,Ses03M_script02_1_F005,hap,hap,neu,2,1,0,0.447812020778656,0.6161274313926697,0.45546914637088776
Ses03M_script02_1_M015,Ses03M_script02_1_M014,Ses03M_script02_1_F005,hap,hap,neu,1,2,0,0.5287433862686157,0.19709549844264984,0.2426820546388626
Ses03M_script02_1_M016,Ses03M_script02_1_M015,Ses03M_script02_1_F005,hap,hap,neu,1,3,0,0.7579003572463989,0.12857218086719513,0.36218489706516266
Ses03M_script02_1_M017,Ses03M_script02_1_M016,Ses03M_script02_1_F005,neu,hap,neu,1,4,1,-0.2882026433944702,1.1685185432434082,0.36612632125616074
Ses03M_script02_1_M023,Ses03M_script02_1_M017,Ses03M_script02_1_F005,hap,neu,neu,1,5,1,0.6316771507263184,0.21293123066425323,0.2304658442735672
Ses03M_script02_1_M024,Ses03M_script02_1_M023,Ses03M_script02_1_F005,hap,hap,neu,1,6,0,0.902290403842926,0.05716652795672417,0.31678951531648636
Ses03M_script02_1_M025,Ses03M_script02_1_M024,Ses03M_script02_1_F005,hap,hap,neu,1,7,0,0.9440263509750366,0.083871990442276,0.29161421954631805
Ses03M_script02_1_M026,Ses03M_script02_1_M025,Ses03M_script02_1_F005,hap,hap,neu,1,8,0,0.6608540415763855,0.3247610330581665,0.8118283599615097
Ses03M_script02_1_M027,Ses03M_script02_1_M026,pad,hap,hap,pad,1,None,0,-0.31314942240715027,0.5358299016952515,0.4557277411222458
Ses03M_script02_1_F016,pad,Ses03M_script02_1_M027,neu,pad,hap,None,1,0,1.0,0.0,0.0
Ses03M_script02_1_M034,Ses03M_script02_1_M027,Ses03M_script02_1_F016,hap,hap,neu,2,1,0,0.8089926242828369,0.25422412157058716,0.6964749097824097
Ses03M_script02_1_M035,Ses03M_script02_1_M034,Ses03M_script02_1_F016,hap,hap,neu,1,2,0,0.9586716294288635,0.020655257627367973,0.3267115671187639
Ses03M_script02_1_M036,Ses03M_script02_1_M035,Ses03M_script02_1_F016,hap,hap,neu,1,3,0,0.9928441047668457,0.002859069500118494,0.19243872351944447
Ses03M_script02_1_M037,Ses03M_script02_1_M036,Ses03M_script02_1_F016,hap,hap,neu,1,4,0,0.9893187284469604,0.017884690314531326,0.3411688804626465
Ses03M_script02_1_M038,Ses03M_script02_1_M037,Ses03M_script02_1_F016,hap,hap,neu,1,5,0,0.9561848640441895,0.009975127875804901,0.202753946185112
Ses03M_script02_1_M039,Ses03M_script02_1_M038,Ses03M_script02_1_F016,hap,hap,neu,1,6,0,0.9921867251396179,0.009245231747627258,0.20448562502861023
Ses03M_script02_1_M040,Ses03M_script02_1_M039,Ses03M_script02_1_F016,hap,hap,neu,1,7,0,0.9898393750190735,0.014129774644970894,0.2475157082080841
Ses03M_script02_1_M041,Ses03M_script02_1_M040,Ses03M_script02_1_F016,hap,hap,neu,1,8,0,0.9295578002929688,0.04331338033080101,0.31384609639644623
Ses03M_script02_1_M042,Ses03M_script02_1_M041,pad,hap,hap,pad,1,None,0,0.737760066986084,0.1454877257347107,0.4439341574907303
Ses03M_script02_1_M043,Ses03M_script02_1_M042,pad,hap,hap,pad,1,None,0,0.6341639161109924,0.555474042892456,0.2916831076145172
Ses03M_script02_2_M000,pad,pad,hap,pad,pad,None,None,0,1.0,0.0,0.0
Ses03M_script02_2_F000,pad,Ses03M_script02_2_M000,ang,pad,hap,None,1,0,1.0,0.0,0.0
Ses03M_script02_2_F001,Ses03M_script02_2_F000,Ses03M_script02_2_M000,ang,ang,hap,1,2,0,0.7698084712028503,0.1271250694990158,0.62077746540308
Ses03M_script02_2_F002,Ses03M_script02_2_F001,Ses03M_script02_2_M000,ang,ang,hap,1,3,0,0.45000481605529785,0.28032582998275757,0.4997387733310461
Ses03M_script02_2_F003,Ses03M_script02_2_F002,Ses03M_script02_2_M000,ang,ang,hap,1,4,0,0.4798277020454407,0.22554002702236176,0.26794365979731083
Ses03M_script02_2_F004,Ses03M_script02_2_F003,Ses03M_script02_2_M000,ang,ang,hap,1,5,0,0.304360568523407,1.0821216106414795,0.4115702584385872
Ses03M_script02_2_F009,Ses03M_script02_2_F004,Ses03M_script02_2_M000,ang,ang,hap,1,6,0,0.5992091298103333,0.16488149762153625,0.5144774653017521
Ses03M_script02_2_F011,Ses03M_script02_2_F009,Ses03M_script02_2_M000,ang,ang,hap,1,7,0,0.5202433466911316,1.083492636680603,0.7029196675866842
Ses03M_script02_2_F013,Ses03M_script02_2_F011,Ses03M_script02_2_M000,ang,ang,hap,1,8,0,0.9026016592979431,0.1701388657093048,0.41720501333475113
Ses03M_script02_2_M014,pad,Ses03M_script02_2_F013,neu,pad,ang,None,1,0,1.0,0.0,0.0
Ses03M_script02_2_F016,Ses03M_script02_2_F013,Ses03M_script02_2_M014,ang,ang,neu,2,1,0,0.25146207213401794,0.826420247554779,0.4361815359443426
Ses03M_script02_2_M017,Ses03M_script02_2_M014,Ses03M_script02_2_F016,neu,neu,ang,2,1,0,0.46502402424812317,0.6474369764328003,0.43091005086898804
Ses03M_script02_2_F018,Ses03M_script02_2_F016,Ses03M_script02_2_M017,sad,ang,neu,2,1,1,-0.5345253348350525,0.7242287397384644,0.48289960995316505
Ses03M_script02_2_M019,Ses03M_script02_2_M017,Ses03M_script02_2_F018,neu,neu,sad,2,1,0,0.825190544128418,0.17352530360221863,0.6130198091268539
Ses03M_script02_2_M020,Ses03M_script02_2_M019,Ses03M_script02_2_F018,neu,neu,sad,1,2,0,0.36146241426467896,1.0595329999923706,0.4884036257863045
Ses03M_script02_2_M021,Ses03M_script02_2_M020,Ses03M_script02_2_F018,neu,neu,sad,1,3,0,0.9152249693870544,0.12326987087726593,0.4147892966866493
Ses03M_script02_2_M022,Ses03M_script02_2_M021,Ses03M_script02_2_F018,neu,neu,sad,1,4,0,0.9698337316513062,0.05841319262981415,0.29736559838056564
Ses03M_script02_2_F023,Ses03M_script02_2_F018,Ses03M_script02_2_M022,sad,sad,neu,5,1,0,0.6843129992485046,0.1397256851196289,0.44475987181067467
Ses03M_script02_2_F024,Ses03M_script02_2_F023,Ses03M_script02_2_M022,sad,sad,neu,1,2,0,0.6796934604644775,0.2710872292518616,0.26210807263851166
Ses03M_script02_2_F025,Ses03M_script02_2_F024,Ses03M_script02_2_M022,sad,sad,neu,1,3,0,0.6819283366203308,0.23537442088127136,0.2874214071780443
Ses03M_script02_2_F031,Ses03M_script02_2_F025,Ses03M_script02_2_M022,ang,sad,neu,1,4,1,-0.5293112993240356,1.0594836473464966,0.6052074450999498
Ses03M_script02_2_M028,Ses03M_script02_2_M022,Ses03M_script02_2_F031,ang,neu,ang,5,1,1,-0.5959572196006775,0.9338845610618591,0.7481787800788879
Ses03M_script02_2_M029,Ses03M_script02_2_M028,Ses03M_script02_2_F031,ang,ang,ang,1,2,0,0.46869292855262756,0.6424360275268555,0.9812254831194878
Ses03M_script02_2_M030,Ses03M_script02_2_M029,Ses03M_script02_2_F031,ang,ang,ang,1,3,0,0.5901309251785278,0.9433791637420654,0.9832000304013491
Ses03M_script02_2_M031,Ses03M_script02_2_M030,Ses03M_script02_2_F031,ang,ang,ang,1,4,0,0.5432873964309692,0.572065532207489,0.9456095043569803
Ses03M_script02_2_M032,Ses03M_script02_2_M031,Ses03M_script02_2_F031,ang,ang,ang,1,5,0,0.3223368525505066,1.4663418531417847,0.624756621196866
Ses03M_script02_2_M033,Ses03M_script02_2_M032,Ses03M_script02_2_F031,ang,ang,ang,1,6,0,-0.6352595090866089,1.5001264810562134,0.18031061999499798
Ses03M_script02_2_F033,Ses03M_script02_2_F031,Ses03M_script02_2_M033,ang,ang,ang,7,1,0,-0.2936093807220459,1.238037109375,0.3389960527420044
Ses03M_script02_2_F034,Ses03M_script02_2_F033,Ses03M_script02_2_M033,sad,ang,ang,1,2,1,0.9302864074707031,0.05784156918525696,0.28701214492321014
Ses03M_script02_2_F035,Ses03M_script02_2_F034,Ses03M_script02_2_M033,sad,sad,ang,1,3,0,0.7378976345062256,0.5192760229110718,0.28859834372997284
Ses03M_script02_2_F036,Ses03M_script02_2_F035,Ses03M_script02_2_M033,sad,sad,ang,1,4,0,0.9295420050621033,0.15401779115200043,0.4326814189553261
Ses03M_script02_2_M036,Ses03M_script02_2_M033,Ses03M_script02_2_F036,sad,ang,sad,5,1,1,0.8172726631164551,0.3861526846885681,0.4172273240983486
Ses03M_script02_2_F037,Ses03M_script02_2_F036,Ses03M_script02_2_M036,sad,sad,sad,2,1,0,0.7925028204917908,0.4469061493873596,0.5371656157076359
Ses03M_script02_2_M037,Ses03M_script02_2_M036,Ses03M_script02_2_F037,sad,sad,sad,2,1,0,0.9704492688179016,0.030489550903439522,0.37564417347311974
Ses03M_script02_2_F038,Ses03M_script02_2_F037,Ses03M_script02_2_M037,sad,sad,sad,2,1,0,0.6728056073188782,0.2085232138633728,0.682090800255537
Ses03M_script02_2_F040,Ses03M_script02_2_F038,Ses03M_script02_2_M037,sad,sad,sad,1,2,0,0.8568426370620728,0.06523070484399796,0.4786691665649414
Ses03M_script02_2_F041,Ses03M_script02_2_F040,Ses03M_script02_2_M037,sad,sad,sad,1,3,0,0.6329078674316406,0.6838316321372986,0.44428417831659317
Ses03M_script02_2_M041,Ses03M_script02_2_M037,Ses03M_script02_2_F041,hap,sad,sad,4,1,1,0.8197925090789795,0.07470900565385818,0.16791115701198578
Ses03M_script02_2_F042,Ses03M_script02_2_F041,Ses03M_script02_2_M041,hap,sad,hap,2,1,1,0.6236630082130432,0.8424631357192993,0.32371727377176285
Ses03M_script02_2_M042,Ses03M_script02_2_M041,Ses03M_script02_2_F042,hap,hap,hap,2,1,0,0.7813074588775635,0.0680851861834526,0.36355310678482056
Ses03M_script02_2_F044,Ses03M_script02_2_F042,Ses03M_script02_2_M042,hap,hap,hap,2,1,0,0.5872676372528076,0.643105685710907,0.3561229556798935
Ses03M_script02_2_F046,Ses03M_script02_2_F044,Ses03M_script02_2_M042,hap,hap,hap,1,2,0,0.6172888875007629,0.39534854888916016,0.28839875757694244
Ses03M_script02_2_F047,Ses03M_script02_2_F046,Ses03M_script02_2_M042,hap,hap,hap,1,3,0,0.9179880619049072,0.05457478016614914,0.10838828235864639
Ses03M_script02_2_F048,Ses03M_script02_2_F047,Ses03M_script02_2_M042,hap,hap,hap,1,4,0,0.9378358721733093,0.08636787533760071,0.39757273346185684
Ses03M_script02_2_M045,Ses03M_script02_2_M042,Ses03M_script02_2_F048,hap,hap,hap,5,1,0,0.40018218755722046,0.434020459651947,0.5092804338783026
Ses03M_script02_2_F049,Ses03M_script02_2_F048,Ses03M_script02_2_M045,hap,hap,hap,2,1,0,0.7336065173149109,0.1371123492717743,0.32889620773494244
Ses03M_script02_2_M046,Ses03M_script02_2_M045,Ses03M_script02_2_F049,hap,hap,hap,2,1,0,0.25809618830680847,0.30443835258483887,0.3235434275120497
Ses03M_script03_1_F003,pad,pad,hap,pad,pad,None,None,0,1.0,0.0,0.0
Ses03M_script03_1_M004,pad,Ses03M_script03_1_F003,hap,pad,hap,None,1,0,1.0,0.0,0.0
Ses03M_script03_1_F004,Ses03M_script03_1_F003,Ses03M_script03_1_M004,hap,hap,hap,2,1,0,0.1978745311498642,0.5732591152191162,0.4197094012051821
Ses03M_script03_1_M006,Ses03M_script03_1_M004,Ses03M_script03_1_F004,hap,hap,hap,2,1,0,-0.4011632204055786,2.769456624984741,0.8473296146839857
Ses03M_script03_1_F005,Ses03M_script03_1_F004,Ses03M_script03_1_M006,hap,hap,hap,2,1,0,0.8382101655006409,0.19062994420528412,0.6965704262256622
Ses03M_script03_1_F006,Ses03M_script03_1_F005,Ses03M_script03_1_M006,hap,hap,hap,1,2,0,0.9504706859588623,0.101031094789505,0.43669532984495163
Ses03M_script03_1_F018,Ses03M_script03_1_F006,Ses03M_script03_1_M006,sad,hap,hap,1,3,1,0.5915268659591675,0.7458807229995728,0.730314165353775
Ses03M_script03_1_M035,Ses03M_script03_1_M006,Ses03M_script03_1_F018,neu,hap,sad,4,1,1,-0.8259229063987732,2.1224138736724854,0.8407802637666464
Ses03M_script03_2_M000,pad,pad,neu,pad,pad,None,None,0,1.0,0.0,0.0
Ses03M_script03_2_F000,pad,Ses03M_script03_2_M000,neu,pad,neu,None,1,0,1.0,0.0,0.0
Ses03M_script03_2_F001,Ses03M_script03_2_F000,Ses03M_script03_2_M000,ang,neu,neu,1,2,1,0.7842391133308411,0.08753743767738342,0.26060058176517487
Ses03M_script03_2_M003,Ses03M_script03_2_M000,Ses03M_script03_2_F001,ang,neu,ang,3,1,1,0.011514276266098022,1.1924723386764526,1.089377574622631
Ses03M_script03_2_F003,Ses03M_script03_2_F001,Ses03M_script03_2_M003,neu,ang,ang,2,1,1,0.949744701385498,0.087661512196064,0.4497537389397621
Ses03M_script03_2_M004,Ses03M_script03_2_M003,Ses03M_script03_2_F003,ang,ang,neu,2,1,0,0.1132451593875885,2.0283312797546387,0.5135124176740646
Ses03M_script03_2_F004,Ses03M_script03_2_F003,Ses03M_script03_2_M004,neu,neu,ang,2,1,0,0.6283098459243774,0.2978956699371338,0.8022736310958862
Ses03M_script03_2_M005,Ses03M_script03_2_M004,Ses03M_script03_2_F004,ang,ang,neu,2,1,0,0.720903754234314,0.43155428767204285,0.8192510604858398
Ses03M_script03_2_F006,Ses03M_script03_2_F004,Ses03M_script03_2_M005,neu,neu,ang,2,1,0,0.844598650932312,0.0867517963051796,0.4468293637037277
Ses03M_script03_2_M006,Ses03M_script03_2_M005,Ses03M_script03_2_F006,ang,ang,neu,2,1,0,0.6331005692481995,0.565280020236969,0.8054081350564957
Ses03M_script03_2_M007,Ses03M_script03_2_M006,Ses03M_script03_2_F006,ang,ang,neu,1,2,0,-0.3664591908454895,1.1956603527069092,0.923005536198616
Ses03M_script03_2_M008,Ses03M_script03_2_M007,Ses03M_script03_2_F006,ang,ang,neu,1,3,0,0.14433923363685608,0.17199645936489105,0.43812622874975204
Ses03M_script03_2_M009,Ses03M_script03_2_M008,Ses03M_script03_2_F006,neu,ang,neu,1,4,1,0.45485490560531616,0.2184450775384903,0.24842052720487118
Ses03M_script03_2_M010,Ses03M_script03_2_M009,Ses03M_script03_2_F006,neu,neu,neu,1,5,0,0.6865443587303162,0.2766011655330658,0.6170216742902994
Ses03M_script03_2_F010,Ses03M_script03_2_F006,Ses03M_script03_2_M010,ang,neu,neu,6,1,1,0.9048919677734375,0.14464356005191803,0.5152112618088722
Ses03M_script03_2_M011,Ses03M_script03_2_M010,Ses03M_script03_2_F010,ang,neu,ang,2,1,1,0.6225094795227051,0.3100411295890808,0.42747241258621216
Ses03M_script03_2_F011,Ses03M_script03_2_F010,Ses03M_script03_2_M011,ang,ang,ang,2,1,0,0.6511507630348206,0.44803082942962646,0.9522323682904243
Ses03M_script03_2_M012,Ses03M_script03_2_M011,Ses03M_script03_2_F011,ang,ang,ang,2,1,0,0.7078610062599182,0.2566452622413635,0.7736999839544296
Ses03M_script03_2_F012,Ses03M_script03_2_F011,Ses03M_script03_2_M012,neu,ang,ang,2,1,1,0.9373856782913208,0.01287528034299612,0.38060303032398224
Ses03M_script03_2_M014,Ses03M_script03_2_M012,Ses03M_script03_2_F012,ang,ang,neu,2,1,0,0.8986488580703735,0.027605630457401276,0.28381019085645676
Ses03M_script03_2_F014,Ses03M_script03_2_F012,Ses03M_script03_2_M014,ang,neu,ang,2,1,1,-0.037500374019145966,1.6476179361343384,0.9448345229029655
Ses03M_script03_2_F016,Ses03M_script03_2_F014,Ses03M_script03_2_M014,neu,ang,ang,1,2,1,0.12348039448261261,0.41558101773262024,0.25116369128227234
Ses03M_script03_2_F017,Ses03M_script03_2_F016,Ses03M_script03_2_M014,neu,neu,ang,1,3,0,0.888858437538147,0.1841920018196106,0.46250659227371216
Ses03M_script03_2_M019,Ses03M_script03_2_M014,Ses03M_script03_2_F017,neu,ang,neu,4,1,1,0.7760434746742249,0.23218660056591034,0.5726831778883934
Ses03M_script03_2_M020,Ses03M_script03_2_M019,Ses03M_script03_2_F017,neu,neu,neu,1,2,0,-0.09010016918182373,2.1893370151519775,0.45428135991096497
Ses03M_script03_2_M021,Ses03M_script03_2_M020,Ses03M_script03_2_F017,neu,neu,neu,1,3,0,0.784963071346283,0.8435560464859009,1.0894512459635735
Ses03M_script03_2_F024,Ses03M_script03_2_F017,Ses03M_script03_2_M021,ang,neu,neu,4,1,1,-0.13044816255569458,1.567911982536316,0.4093765318393707
Ses03M_script03_2_F025,Ses03M_script03_2_F024,Ses03M_script03_2_M021,ang,ang,neu,1,2,0,0.8514552116394043,0.1004471480846405,0.5163268148899078
